video,shot_number,category,cluster
10zenmonkeys-DearInternetImSorry675.xml,6,technology,1
11minutu-EntrevistaAntonioBasagoitiPolitika2011Minutu265.xml,20,documentary,5
11minutu-EntrevistaJuanJosIbarretxePolitika2011Minutu923.xml,3,documentary,39
1801Media-iPhone3GWhatDoPeopleKnow259.xml,17,default_category,12
210tvmusic-InterviewWithVerityBandAtTheWarhol635.xml,4,music_and_entertainment,9
210tvmusic-VerityBandRawAndUncut354.xml,1,music_and_entertainment,39
571mul470r-OhhhhhhBama392.xml,42,the_environment,40
8bitjoystick-DaveHorsey_seattlePi_eventmp4203.xml,1,default_category,38
8bitjoystick-TiggaRyuDaCatsAwesomeOutsideAdventure537.xml,7,default_category,5
Aabbey1-DavidHartmanChallengesFacingModernJewryInIsraelAndTheD328.xml,8,religion,40
Aabbey1-DavidHartmanTheContingentFeatureOfTheJewishViewOfHisto566.xml,5,religion,14
Aabbey1-DonnielHartmanGenesis1822970.xml,1,religion,20
Aabbey1-DonnielHartmanHowDreamsForFutureCanBecomeNightmaresFor365.xml,3,religion,24
Aabbey1-DonnielHartmanIsraelsStrugglesInGazaToFightAJustWarIn468.xml,1,videoblogging,16
Aabbey1-DonnielHartmanOnRoshHashana5769RethinkWhoYouAre237.xml,1,religion,44
Aabbey1-DonnielHartmanStoriesOfTheProphets646.xml,3,religion,14
Aabbey1-HolyEnvyLecturesOnReligiousPluralismInHonorOfKristerSt239.xml,11,religion,19
Aabbey1-MajorityAndMinorityInJewishLifeNoamZoharLLR668.xml,5,religion,37
Aabbey1-MicahGoodmanTheComplexitiesOfIsraeliIdentity348.xml,98,religion,8
Aabbey1-ParadigmsOfResponseInPostHolocaustPhilosophyRabbiRachelS920.xml,3,religion,5
Aabbey1-RachelSabathBeitHalachmiThreeModelsOfTorahOnCelebrating136.xml,2,religion,24
Aabbey1-ShalomHartmanInstitutesInnovativeTheologyConference661.xml,5,religion,29
Aabbey1-SoloveitchikTheRabbiAndHartmanThePhilosopher602.xml,2,videoblogging,9
Aaronjupiter-MuscleUp759.xml,90,documentary,8
ABCNewspapers-BlackBeltGranny347.xml,4,the_mainstream_media,25
ABCNewspapers-ChemnitzerConcertina100.xml,2,the_mainstream_media,20
Abird-ThrownFromTheHolidayTrain826.xml,25,default_category,42
AbsoluteDisaster-CraigTheWerewolf1753.xml,11,comedy,21
ACDigest-AnnapolisCityDigest103551.xml,58,default_category,40
ACDigest-AnnapolisCityDigest107788.xml,73,default_category,19
ACDigest-AnnapolisCityDigest108396.xml,38,default_category,40
AceWebsites-HowToFindAndInstallATheme591.xml,41,default_category,27
ACMNational-NCMR2008Spectrum20UsingPublicAirwavesToBuildTheFuture928.xml,13,technology,40
Acnethai-414.xml,2,health,5
Acnethai-EP4HowToMakeUpForAcneFromBobbiBrown565.xml,7,health,39
Actorschecklist-ArgentinasBikinisAndSoccerBallsTranceBandTSpigotJunebugs517.xml,79,default_category,9
Actorschecklist-DeadlyPursuitCarChaseThrillerFastestBassGuitaristHollywo111.xml,62,music_and_entertainment,9
Actorschecklist-TurboTheTrailerAndFilmComposerJermaineStegallConductsTh636.xml,19,default_category,9
Adobedreamer-ApplicationWorkspaceOverview128.xml,5,educational,14
Adobedreamer-Basics313.xml,54,educational,14
Adobedreamer-CleaningUpYourCode369.xml,6,technology,27
Adobedreamer-CodeToolbar161.xml,5,educational,14
Adobedreamer-ConstructionOfABasicWebsite690.xml,78,educational,14
Adobedreamer-CoveredInTisCourse132.xml,1,educational,37
Adobedreamer-CreatingNewPages952.xml,9,technology,35
Adobedreamer-DreamweaverViewOptions911.xml,10,educational,27
Adobedreamer-HowToCreateAnEmailLink283.xml,6,technology,32
Adobedreamer-HTMLTutorial576.xml,37,educational,14
Adobedreamer-Introduction127.xml,1,educational,16
Adobedreamer-TheBasics983.xml,12,educational,0
Adobedreamer-TheDocumentToolbar845.xml,19,web_development_and_sites,13
Adobedreamer-TheInsertBar208.xml,3,web_development_and_sites,43
Adobedreamer-ThePropertiesOfDreamweaverCS3330.xml,95,technology,8
Adobedreamer-TheStructureOfXMLCode806.xml,7,technology,27
Adobedreamer-using_mysql_admin852.xml,16,technology,27
Adobedreamer-WhatIsMySQL343.xml,2,technology,17
Adobedreamer-XMLBasics582.xml,8,technology,17
Adobefireworks-BlurDodgeAndSharpen840.xml,3,educational,32
Adobefireworks-BrushPreserve315.xml,1,educational,16
Adobefireworks-FireworksSmartWebIntergration409.xml,28,educational,27
Adobefireworks-ImageMasks896.xml,3,educational,16
Adobefireworks-ImportAndExportWithFireworksCS3111.xml,14,educational,27
Adobefireworks-WorkingWithLayersCS3Style263.xml,9,educational,27
Adventcalendar-December15th618.xml,2,educational,43
Adventcalendar-December17th902.xml,2,default_category,34
Adventcalendar-December18th499.xml,2,educational,21
Aerobroken-ABNRockUpdate11072008WS229.xml,2,music_and_entertainment,15
Aerobroken-ABNRockUpdate11212008339.xml,4,music_and_entertainment,15
Aerobroken-ABNRockUpdate12052008776.xml,2,music_and_entertainment,1
Agaelebe-14EDTEDCarlosBrando444.xml,5,conferences_and_other_events,39
Agaelebe-ResultsONDayAleksandarMandic715.xml,17,conferences_and_other_events,24
Agaelebe-RubyRailsNoMundoRealFbioKung992.xml,2,default_category,39
Agahran-ClosetCollapsePart1534.xml,1,personal_or_auto-biographical,15
Agimble-TheProfitPartnerPresentsFrazierOLeary476.xml,71,business,8
AGORANEWS3-Villaverde01175.xml,9,citizen_journalism,36
AGORAVIDEOS4-animalesNocturnosEnElESTAS405.xml,4,default_category,33
