cluster,category,precision
0,conferences_and_other_events,0.2041522491349481
1,health,0.32275132275132273
10,food_and_drink,0.36
100,religion,0.3333333333333333
101,comedy,0.2
102,travel,0.3076923076923077
103,videoblogging,0.25
104,citizen_journalism,0.375
105,travel,0.2222222222222222
106,movies_and_television,0.6666666666666666
107,food_and_drink,0.4
108,default_category,0.375
109,art,0.5
11,citizen_journalism,0.375
110,art,0.125
111,comedy,0.2857142857142857
112,travel,0.42857142857142855
113,conferences_and_other_events,0.2
114,autos_and_vehicles,0.4444444444444444
115,citizen_journalism,0.3333333333333333
116,travel,0.5
117,art,0.2
118,citizen_journalism,0.5
119,travel,0.5714285714285714
12,food_and_drink,0.3076923076923077
120,food_and_drink,0.2
121,personal_or_auto-biographical,0.4
122,food_and_drink,0.3333333333333333
123,food_and_drink,0.4
124,business,0.25
125,citizen_journalism,0.6
126,food_and_drink,0.3333333333333333
127,autos_and_vehicles,0.2
128,personal_or_auto-biographical,0.6
129,travel,0.4
13,travel,0.16091954022988506
130,health,0.43478260869565216
131,default_category,0.75
132,comedy,0.2
133,conferences_and_other_events,0.16666666666666666
134,travel,0.4
135,health,0.25
136,art,0.14285714285714285
137,citizen_journalism,0.4
138,conferences_and_other_events,0.3333333333333333
139,travel,0.2727272727272727
14,food_and_drink,0.24561403508771928
140,art,0.25
141,food_and_drink,0.25
142,literature,0.5
143,conferences_and_other_events,0.25
144,autos_and_vehicles,0.25
145,food_and_drink,0.2
146,videoblogging,0.6
147,the_mainstream_media,0.4
148,travel,0.5714285714285714
149,citizen_journalism,0.3333333333333333
15,travel,0.18446601941747573
150,art,0.3333333333333333
151,food_and_drink,0.3333333333333333
152,personal_or_auto-biographical,0.25
153,the_mainstream_media,0.3333333333333333
154,comedy,0.6666666666666666
155,autos_and_vehicles,0.75
156,religion,0.3333333333333333
157,citizen_journalism,0.6666666666666666
158,religion,0.6666666666666666
159,autos_and_vehicles,0.3333333333333333
16,school_and_education,0.2826086956521739
160,gaming,1.0
161,art,0.3333333333333333
162,health,0.6666666666666666
163,gaming,1.0
164,health,0.3333333333333333
165,religion,0.6666666666666666
166,citizen_journalism,0.5
167,autos_and_vehicles,0.3333333333333333
168,comedy,0.6666666666666666
169,comedy,0.5
17,food_and_drink,0.2
170,citizen_journalism,0.5
171,travel,0.5
172,travel,0.3333333333333333
173,default_category,0.5
174,web_development_and_sites,0.3333333333333333
175,health,0.5
176,health,0.5
177,religion,0.5
178,default_category,0.5
179,art,0.5
18,citizen_journalism,0.3469387755102041
180,sports,0.5
181,art,0.2857142857142857
182,food_and_drink,0.5
183,literature,0.5
184,educational,0.5
185,web_development_and_sites,1.0
186,citizen_journalism,0.3333333333333333
187,conferences_and_other_events,0.5
188,autos_and_vehicles,0.5
189,comedy,0.5
19,food_and_drink,0.2978723404255319
190,personal_or_auto-biographical,0.5
191,comedy,0.5
192,sports,0.5
193,citizen_journalism,0.5
194,travel,1.0
195,autos_and_vehicles,0.5
196,travel,0.2857142857142857
197,comedy,0.5
198,the_mainstream_media,0.5
199,food_and_drink,0.4
2,conferences_and_other_events,0.25609756097560976
20,citizen_journalism,0.6511627906976745
200,travel,0.5
201,travel,0.75
202,autos_and_vehicles,0.5
203,food_and_drink,1.0
204,web_development_and_sites,1.0
205,videoblogging,1.0
206,food_and_drink,1.0
207,videoblogging,1.0
208,travel,1.0
209,conferences_and_other_events,1.0
21,travel,0.20588235294117646
210,citizen_journalism,0.75
211,technology,1.0
212,videoblogging,1.0
213,the_mainstream_media,1.0
214,travel,1.0
215,educational,1.0
216,comedy,1.0
217,autos_and_vehicles,1.0
218,default_category,0.25
219,travel,1.0
22,citizen_journalism,0.1951219512195122
220,health,1.0
221,educational,1.0
222,educational,1.0
223,citizen_journalism,1.0
224,food_and_drink,1.0
225,travel,1.0
226,travel,1.0
227,travel,1.0
228,autos_and_vehicles,1.0
229,travel,1.0
23,personal_or_auto-biographical,0.15217391304347827
230,travel,1.0
231,educational,1.0
232,videoblogging,1.0
233,travel,1.0
234,educational,0.5
235,travel,1.0
236,the_mainstream_media,1.0
237,the_mainstream_media,1.0
238,videoblogging,1.0
239,conferences_and_other_events,1.0
