video,category,cluster
AnimalTVorg-movie_85664.xml,default_category,0
Aabbey1-MajorityAndMinorityInJewishLifeNoamZoharLLR668.xml,religion,1
Aramistech-ZuneOrIpod123.xml,technology,1
Aabbey1-DonnielHartmanIsraelsStrugglesInGazaToFightAJustWarIn468.xml,videoblogging,2
Adobedreamer-CreatingNewPages952.xml,technology,2
Adobedreamer-Introduction127.xml,educational,2
Adobefireworks-BrushPreserve315.xml,educational,2
Albarra-12_2_29518.xml,default_category,2
Albarra-AlbarraR3_3_1to3911904.xml,default_category,2
Albarra-Review3SectionIProblem6397.xml,default_category,2
Albarra-SubtractionMadeEasy779.xml,default_category,2
Alecmuffett-Reuse20563.xml,default_category,2
AmnestyVlaanderen-BartPeetersSteuntSharifOmarEnZijnDorpJayyus321.xml,default_category,2
Arincrumley-ArinCrumleyASTHEDUSTSETTLESPreproduction82108199.xml,videoblogging,2
Aaronjupiter-MuscleUp759.xml,documentary,3
Ansmtug-VMwareManagementWithPowerShell173.xml,technology,3
ArchiveTVClassics-ep5_512kb903.xml,movies_and_television,4
ArchiveTVClassics-ep9_512kb845.xml,movies_and_television,4
ArchiveTVClassics-BH16_Back_To_Californy_512kb345.xml,movies_and_television,5
Actorschecklist-ArgentinasBikinisAndSoccerBallsTranceBandTSpigotJunebugs517.xml,default_category,6
AlanTaylor925-FalklandsWarRemembrance209.xml,educational,6
Aramistech-3TipsForYoutubeAndYourBlog218.xml,technology,6
8bitjoystick-TiggaRyuDaCatsAwesomeOutsideAdventure537.xml,default_category,7
Aabbey1-DavidHartmanChallengesFacingModernJewryInIsraelAndTheD328.xml,religion,7
Aabbey1-DavidHartmanTheContingentFeatureOfTheJewishViewOfHisto566.xml,religion,7
Aabbey1-DonnielHartmanStoriesOfTheProphets646.xml,religion,7
Aabbey1-RachelSabathBeitHalachmiThreeModelsOfTorahOnCelebrating136.xml,religion,7
Adobedreamer-ApplicationWorkspaceOverview128.xml,educational,7
Adobedreamer-CodeToolbar161.xml,educational,7
Adobedreamer-TheInsertBar208.xml,web_development_and_sites,7
Agaelebe-14EDTEDCarlosBrando444.xml,conferences_and_other_events,7
Agaelebe-ResultsONDayAleksandarMandic715.xml,conferences_and_other_events,7
Alawash-PalReveresOrBenedictArnoldsWhistleblowingInThePost911Ag621.xml,conferences_and_other_events,7
Alfocus-FreedomToReadFoundationMidwinterAuthorEventFeaturingLaur843.xml,default_category,7
210tvmusic-VerityBandRawAndUncut354.xml,music_and_entertainment,8
8bitjoystick-DaveHorsey_seattlePi_eventmp4203.xml,default_category,8
Aabbey1-DonnielHartmanGenesis1822970.xml,religion,8
Aabbey1-DonnielHartmanOnRoshHashana5769RethinkWhoYouAre237.xml,religion,8
Aabbey1-SoloveitchikTheRabbiAndHartmanThePhilosopher602.xml,videoblogging,8
ABCNewspapers-ChemnitzerConcertina100.xml,the_mainstream_media,8
Acnethai-EP4HowToMakeUpForAcneFromBobbiBrown565.xml,health,8
Adobedreamer-CoveredInTisCourse132.xml,educational,8
Adventcalendar-December17th902.xml,default_category,8
Aerobroken-ABNRockUpdate11072008WS229.xml,music_and_entertainment,8
Aerobroken-ABNRockUpdate12052008776.xml,music_and_entertainment,8
Agahran-ClosetCollapsePart1534.xml,personal_or_auto-biographical,8
ALAOIF-CoryDoctorowPrivacyIsItTimeForARevolution901.xml,conferences_and_other_events,8
Albarra-12_2_41158.xml,default_category,8
Albarra-12_2_56990.xml,default_category,8
Albarra-3_4637.xml,educational,8
Albarra-A1_4865.xml,default_category,8
Albarra-activity2_1946.xml,educational,8
Albarra-limitCalculusMathDerivativeTangentLineLinearEquationInte958.xml,default_category,8
Albarra-MA123Set005Part3124.xml,default_category,8
Albarra-MeanValueTheorem1456.xml,educational,8
Albarra-MeanValueTheorem2541.xml,educational,8
Albarra-part12675.xml,default_category,8
Albarra-Problem12217124.xml,default_category,8
Albarra-Problem12315755.xml,educational,8
Albarra-Problem12322851.xml,educational,8
Albarra-Problem1234514.xml,educational,8
Albarra-QuranPart1_2ndversion977.xml,educational,8
Albarra-QuranPart2675.xml,educational,8
Albarra-Set007Problem10354.xml,default_category,8
Albarra-Set007Problem6316.xml,default_category,8
Alefarendsen-SpringSourceToolSuiteErrorAnalysis486.xml,default_category,8
AliaK-VloMo08Day3PalmBeachSydney662.xml,travel,8
Alienbabeltech-JohnCarmackCriticizesPhysX861.xml,gaming,8
AmnestyVlaanderen-GeertHosteSteuntAungSanSuuKyi704.xml,default_category,8
Andmau-Brujitas947.xml,default_category,8
Andrekleinnett-DSCN0070250.xml,default_category,8
Andrekleinnett-DSCN1137531.xml,default_category,8
Andrekleinnett-R9D091495.xml,default_category,8
Andresworld-PablosFinestHourVantagePoint725.xml,music_and_entertainment,8
Anglicantv-BihsopDucanSpeaksToTheInauguralAssemblyOfACNA687.xml,religion,8
Arincrumley-arinCrumleyAsTheDustSettlesProduction08_22_08548.xml,videoblogging,8
11minutu-EntrevistaAntonioBasagoitiPolitika2011Minutu265.xml,documentary,9
ACDigest-AnnapolisCityDigest108396.xml,default_category,9
ACMNational-NCMR2008Spectrum20UsingPublicAirwavesToBuildTheFuture928.xml,technology,9
Aramistech-WatchNetflixOnYourTVAndInYourCar936.xml,technology,9
Aptureinc-ApturePlatformTour870.xml,default_category,10
ArchiveTVClassics-BH02_Getting_Settled_512kb315.xml,movies_and_television,11
ArchiveTVClassics-ep6_512kb569.xml,movies_and_television,12
Anglicantv-AMW2009TeachingThree610.xml,religion,13
Arincrumley-CantWeAllJustGetALong760.xml,educational,13
ArchiveTVClassics-BH14_No_Place_Like_Home_512kb339.xml,movies_and_television,14
ArchiveTVClassics-gam13_512kb201.xml,movies_and_television,14
AnimalTVorg-movie_100357.xml,default_category,15
Aramistech-RegistryCleanerFix597.xml,technology,16
Andresworld-PetestockTheGrandTour834.xml,music_and_entertainment,17
Anglicantv-RickWarrenWelcome39thProvinceOfAnglicanChurch482.xml,religion,17
Alfocus-BannedBooksWeekIdLikeToFindBLEEP872.xml,default_category,18
Alecmuffett-ITFuturologyWhatCouldHappenToTheWebBy2012423.xml,technology,19
Adobedreamer-ThePropertiesOfDreamweaverCS3330.xml,technology,20
1801Media-iPhone3GWhatDoPeopleKnow259.xml,default_category,21
AliaK-NaVloPoMo26Day26SultanAhmetHagiaSofia834.xml,travel,21
AnimalTVorg-movie_20361.xml,documentary,21
Albarra-latexshort711.xml,default_category,22
Albarra-QuranPart5845.xml,educational,22
Albarra-whs2_1932.xml,educational,22
ArchiveTVClassics-ep2_512kb507.xml,movies_and_television,23
ArchiveTVClassics-part11_512kb577.xml,movies_and_television,23
571mul470r-OhhhhhhBama392.xml,the_environment,24
AnimalTVorg-movie_84755.xml,default_category,24
Adobedreamer-TheDocumentToolbar845.xml,web_development_and_sites,25
Adobefireworks-ImportAndExportWithFireworksCS3111.xml,educational,25
AlanTaylor925-EdinburghFestivalFringe114.xml,comedy,25
Alleyno-EP33TheZeigtgeistMovementDontMindTheMenBehindTheCurt802.xml,documentary,25
Aramistech-FlipVideoCamcorderRecordYourself153.xml,technology,25
ArchiveTVClassics-radarmen_chapter9_512kb944.xml,movies_and_television,26
10zenmonkeys-DearInternetImSorry675.xml,technology,27
11minutu-EntrevistaJuanJosIbarretxePolitika2011Minutu923.xml,documentary,27
Actorschecklist-TurboTheTrailerAndFilmComposerJermaineStegallConductsTh636.xml,default_category,27
Adobedreamer-XMLBasics582.xml,technology,27
Aerobroken-ABNRockUpdate11212008339.xml,music_and_entertainment,27
AlanTaylor925-ALANANDREWTAYLORFILMMAKERSHOWREEL915.xml,personal_or_auto-biographical,27
AlanTaylor925-AloneShortFilm417.xml,movies_and_television,27
