video,category,cluster
Andresworld-PetestockTheGrandTour834.xml,music_and_entertainment,0
Anglicantv-RickWarrenWelcome39thProvinceOfAnglicanChurch482.xml,religion,0
Abird-ThrownFromTheHolidayTrain826.xml,default_category,1
Albarra-QuranPart5845.xml,educational,1
Aramistech-3TipsForYoutubeAndYourBlog218.xml,technology,1
Aabbey1-DonnielHartmanIsraelsStrugglesInGazaToFightAJustWarIn468.xml,videoblogging,2
Adobedreamer-CreatingNewPages952.xml,technology,2
Adobedreamer-Introduction127.xml,educational,2
Adobefireworks-BrushPreserve315.xml,educational,2
Albarra-12_2_29518.xml,default_category,2
Albarra-AlbarraR3_3_1to3911904.xml,default_category,2
Albarra-Review3SectionIProblem6397.xml,default_category,2
Albarra-SubtractionMadeEasy779.xml,default_category,2
Alecmuffett-Reuse20563.xml,default_category,2
Amberlrhea-ThanksForTheMemoriesNowGetOutOfMyClosetEpisode3696.xml,personal_or_auto-biographical,2
AmnestyVlaanderen-AnnVanElsen532.xml,default_category,2
AmnestyVlaanderen-BartPeetersSteuntSharifOmarEnZijnDorpJayyus321.xml,default_category,2
Arincrumley-AdventuresInSelfDistributionPanelPowerToThePixel195.xml,business,2
Arincrumley-ArinCrumleyASTHEDUSTSETTLESPreproduction82108199.xml,videoblogging,2
1801Media-iPhone3GWhatDoPeopleKnow259.xml,default_category,3
AnimalTVorg-movie_20361.xml,documentary,3
Aramistech-ZuneOrIpod123.xml,technology,3
8bitjoystick-DaveHorsey_seattlePi_eventmp4203.xml,default_category,4
Aabbey1-DonnielHartmanGenesis1822970.xml,religion,4
Aabbey1-DonnielHartmanOnRoshHashana5769RethinkWhoYouAre237.xml,religion,4
Aabbey1-SoloveitchikTheRabbiAndHartmanThePhilosopher602.xml,videoblogging,4
ABCNewspapers-ChemnitzerConcertina100.xml,the_mainstream_media,4
Adobedreamer-CoveredInTisCourse132.xml,educational,4
Adventcalendar-December15th618.xml,educational,4
Adventcalendar-December17th902.xml,default_category,4
Aerobroken-ABNRockUpdate11072008WS229.xml,music_and_entertainment,4
Aerobroken-ABNRockUpdate12052008776.xml,music_and_entertainment,4
Agahran-ClosetCollapsePart1534.xml,personal_or_auto-biographical,4
ALAOIF-CoryDoctorowPrivacyIsItTimeForARevolution901.xml,conferences_and_other_events,4
Albarra-12_2_41158.xml,default_category,4
Albarra-12_2_56990.xml,default_category,4
Albarra-3_4637.xml,educational,4
Albarra-activity2_1946.xml,educational,4
Albarra-limitCalculusMathDerivativeTangentLineLinearEquationInte958.xml,default_category,4
Albarra-MeanValueTheorem2541.xml,educational,4
Albarra-Problem12217124.xml,default_category,4
Albarra-Problem12315755.xml,educational,4
Albarra-Problem12322851.xml,educational,4
Albarra-Problem1234514.xml,educational,4
Albarra-QuranPart1_2ndversion977.xml,educational,4
Albarra-QuranPart2675.xml,educational,4
Albarra-Set007Problem10354.xml,default_category,4
Albarra-Set007Problem6316.xml,default_category,4
Alefarendsen-SpringSourceToolSuiteErrorAnalysis486.xml,default_category,4
AliaK-VloMo08Day3PalmBeachSydney662.xml,travel,4
Andrekleinnett-R9D091495.xml,default_category,4
Anglicantv-BihsopDucanSpeaksToTheInauguralAssemblyOfACNA687.xml,religion,4
Arincrumley-arinCrumleyAsTheDustSettlesProduction08_22_08548.xml,videoblogging,4
ACDigest-AnnapolisCityDigest108396.xml,default_category,5
ACMNational-NCMR2008Spectrum20UsingPublicAirwavesToBuildTheFuture928.xml,technology,5
Aramistech-WatchNetflixOnYourTVAndInYourCar936.xml,technology,5
Alexodam-NameCompetition565.xml,technology,6
AnimalTVorg-movie_107997.xml,default_category,6
ACDigest-AnnapolisCityDigest103551.xml,default_category,7
ACDigest-AnnapolisCityDigest107788.xml,default_category,7
Agimble-TheProfitPartnerPresentsFrazierOLeary476.xml,business,7
AIMTV-SeymourHershUSIsFundingAlQaedaToCounterIran937.xml,politics,7
ArchiveTVClassics-gam13_512kb201.xml,movies_and_television,8
Alfocus-BannedBooksWeekIdLikeToFindBLEEP872.xml,default_category,9
Aptureinc-OpenCongressBrowserWithIntegratedYouTubeChannelsAndTwitt197.xml,politics,9
ArchiveTVClassics-radarmen_chapter9_512kb944.xml,movies_and_television,10
571mul470r-OhhhhhhBama392.xml,the_environment,11
AceWebsites-HowToFindAndInstallATheme591.xml,default_category,11
Adobefireworks-FireworksSmartWebIntergration409.xml,educational,11
AnimalTVorg-movie_84755.xml,default_category,11
Apfelphone-SpecialEvent2009In7Minutes353.xml,videoblogging,11
Aptureinc-AptureGettingStartedVideo373.xml,technology,11
Aptureinc-ApturePlatformTour870.xml,default_category,11
ArchiveTVClassics-BH14_No_Place_Like_Home_512kb339.xml,movies_and_television,12
ArchiveTVClassics-ep6_512kb569.xml,movies_and_television,13
Anglicantv-ACNA2009PressConference187.xml,religion,14
Adobedreamer-TheDocumentToolbar845.xml,web_development_and_sites,15
AlanTaylor925-EdinburghFestivalFringe114.xml,comedy,15
Alleyno-EP33TheZeigtgeistMovementDontMindTheMenBehindTheCurt802.xml,documentary,15
Aramistech-FlipVideoCamcorderRecordYourself153.xml,technology,15
Aabbey1-MajorityAndMinorityInJewishLifeNoamZoharLLR668.xml,religion,16
Aabbey1-ParadigmsOfResponseInPostHolocaustPhilosophyRabbiRachelS920.xml,religion,16
Albarra-whs2_1932.xml,educational,16
Aramistech-AsusEeepc1005HAReview559.xml,technology,16
Aramistech-ChoosingTheRightMonitor697.xml,technology,16
Aabbey1-MicahGoodmanTheComplexitiesOfIsraeliIdentity348.xml,religion,17
Aaronjupiter-MuscleUp759.xml,documentary,17
Adobedreamer-ThePropertiesOfDreamweaverCS3330.xml,technology,17
Ansmtug-VMwareManagementWithPowerShell173.xml,technology,17
ArchiveTVClassics-ep2_512kb507.xml,movies_and_television,18
ArchiveTVClassics-ep5_512kb903.xml,movies_and_television,18
Adobedreamer-using_mysql_admin852.xml,technology,19
Adobefireworks-ImportAndExportWithFireworksCS3111.xml,educational,19
AlanTaylor925-LastVoyageOfTheQE2755.xml,school_and_education,19
Albarra-part5590.xml,default_category,19
Alecmuffett-ITFuturologyWhatCouldHappenToTheWebBy2012423.xml,technology,19
Aramistech-RemoteAccessAnywhereFREEOnTheIphonePART2475.xml,technology,19
Actorschecklist-TurboTheTrailerAndFilmComposerJermaineStegallConductsTh636.xml,default_category,20
AlanTaylor925-AloneShortFilm417.xml,movies_and_television,20
Aramistech-RegistryCleanerFix597.xml,technology,21
11minutu-EntrevistaJuanJosIbarretxePolitika2011Minutu923.xml,documentary,22
Adobedreamer-XMLBasics582.xml,technology,22
Adobefireworks-BlurDodgeAndSharpen840.xml,educational,22
Aerobroken-ABNRockUpdate11212008339.xml,music_and_entertainment,22
AlanTaylor925-ALANANDREWTAYLORFILMMAKERSHOWREEL915.xml,personal_or_auto-biographical,22
Andresworld-BigSamsFunkyNationLiveAtCargo338.xml,music_and_entertainment,22
Anglicantv-ACC14FridayVideoTape1Part1338.xml,religion,22
Anglicantv-ACC14FridayVideoTape1Part2527.xml,religion,22
Anglicantv-FCA2009BishopBenn159.xml,religion,22
Anglicantv-FCA2009RevRoberts569.xml,religion,22
Aramistech-ChoosingTheRightMP3Player813.xml,technology,22
Aramistech-UpgradingYourMotherboard513.xml,technology,22
AnimalTVorg-movie_100357.xml,default_category,23
210tvmusic-VerityBandRawAndUncut354.xml,music_and_entertainment,24
Acnethai-414.xml,health,24
Adobedreamer-WhatIsMySQL343.xml,technology,24
Agaelebe-14EDTEDCarlosBrando444.xml,conferences_and_other_events,24
Agaelebe-RubyRailsNoMundoRealFbioKung992.xml,default_category,24
Albarra-A1_4865.xml,default_category,24
Albarra-part12675.xml,default_category,24
Alienbabeltech-JohnCarmackCriticizesPhysX861.xml,gaming,24
AmnestyVlaanderen-GeertHosteSteuntAungSanSuuKyi704.xml,default_category,24
Andresworld-PablosFinestHourVantagePoint725.xml,music_and_entertainment,24
Adobedreamer-ConstructionOfABasicWebsite690.xml,educational,25
ArchiveTVClassics-BH02_Getting_Settled_512kb315.xml,movies_and_television,25
ArchiveTVClassics-BH08_Jethro_Goes_To_School_512kb502.xml,movies_and_television,25
ArchiveTVClassics-BH16_Back_To_Californy_512kb345.xml,movies_and_television,25
ArchiveTVClassics-BH20_Jed_Throws_A_WingDing_512kb959.xml,movies_and_television,25
ArchiveTVClassics-part11_512kb577.xml,movies_and_television,26
Adobedreamer-TheBasics983.xml,educational,27
Albarra-latexshort711.xml,default_category,27
Anham-linkfluenceLinkspreadOrangeIPhone3GFr960.xml,business,27
Aramistech-WirelessNForYourMacMini850.xml,technology,28
Anglicantv-AMW2009TeachingThree610.xml,religion,29
Arincrumley-CantWeAllJustGetALong760.xml,educational,29
AnimalTVorg-movie_85664.xml,default_category,30
AlanTaylor925-FalklandsWarRemembrance209.xml,educational,31
210tvmusic-InterviewWithVerityBandAtTheWarhol635.xml,music_and_entertainment,32
AbsoluteDisaster-CraigTheWerewolf1753.xml,comedy,32
Acnethai-EP4HowToMakeUpForAcneFromBobbiBrown565.xml,health,32
AlanTaylor925-EdinburghFestivalCavalcade544.xml,music_and_entertainment,32
AliaK-NaVloPoMo26Day26SultanAhmetHagiaSofia834.xml,travel,32
Allusel-AquaticaTheUnderwaterAdventure954.xml,gaming,32
ArahanClaveau-BeyondHuman746.xml,art,32
Aramistech-LCDOrPlasma881.xml,technology,32
Aabbey1-DonnielHartmanHowDreamsForFutureCanBecomeNightmaresFor365.xml,religion,33
Aabbey1-HolyEnvyLecturesOnReligiousPluralismInHonorOfKristerSt239.xml,religion,33
Aabbey1-ShalomHartmanInstitutesInnovativeTheologyConference661.xml,religion,33
ABCNewspapers-BlackBeltGranny347.xml,the_mainstream_media,33
Adobedreamer-CleaningUpYourCode369.xml,technology,33
Adobedreamer-TheStructureOfXMLCode806.xml,technology,33
Adobefireworks-WorkingWithLayersCS3Style263.xml,educational,33
AGORANEWS3-Villaverde01175.xml,citizen_journalism,33
AGORAVIDEOS4-animalesNocturnosEnElESTAS405.xml,default_category,33
Andersonuniversity-SimManDedication503.xml,educational,33
Anglicantv-AnglicanReport1FromGenCon2009156.xml,religion,33
Anglicantv-ArchbishopDucansSermon486.xml,religion,33
Anglicantv-FCA2009ArchbishopVenables921.xml,religion,33
Anglicantv-FCA2009InterviewWithArchbishopJensenAndArchbishopVeneabl988.xml,religion,33
Annexdshow-AnnexdShortsCarlsImpressions905.xml,comedy,33
Appshow-AppShow1727.xml,default_category,33
Aramistech-PimpYourMacMiniPart1405.xml,technology,33
Aramistech-TaurusMillenniumProPT140Part2805.xml,technology,33
10zenmonkeys-DearInternetImSorry675.xml,technology,34
11minutu-EntrevistaAntonioBasagoitiPolitika2011Minutu265.xml,documentary,34
Adobedreamer-DreamweaverViewOptions911.xml,educational,34
Adobedreamer-HowToCreateAnEmailLink283.xml,technology,34
Adobefireworks-ImageMasks896.xml,educational,34
Albarra-MA123Set005Part3124.xml,default_category,34
Albarra-MeanValueTheorem1456.xml,educational,34
Albarra-Set007Problem15207.xml,default_category,34
Albarra-Set007Problem2326.xml,default_category,34
Albarra-Set007Problem7852.xml,default_category,34
Albarra-Set007Problem8407.xml,default_category,34
Aramistech-PlanetOfTheJelliesGame983.xml,gaming,34
Actorschecklist-ArgentinasBikinisAndSoccerBallsTranceBandTSpigotJunebugs517.xml,default_category,35
Antonwithagen-Wired665.xml,documentary,36
ArchiveTVClassics-ep12_512kb188.xml,movies_and_television,37
ArchiveTVClassics-ep9_512kb845.xml,movies_and_television,38
Andresworld-TheSecretOfAMojito234.xml,personal_or_auto-biographical,39
AnimalTVorg-movie_125153.xml,default_category,40
Andmau-Brujitas947.xml,default_category,41
Andrekleinnett-DSCN0070250.xml,default_category,41
Andrekleinnett-DSCN1137531.xml,default_category,41
Actorschecklist-DeadlyPursuitCarChaseThrillerFastestBassGuitaristHollywo111.xml,music_and_entertainment,42
ArchiveTVClassics-gam1_512kb540.xml,movies_and_television,43
ArchiveTVClassics-gam4_512kb544.xml,movies_and_television,43
ArchiveTVClassics-radarmen_chapter2_512kb836.xml,movies_and_television,43
ArchiveTVClassics-radarmen_chapter4_512kb983.xml,movies_and_television,43
8bitjoystick-TiggaRyuDaCatsAwesomeOutsideAdventure537.xml,default_category,44
Aabbey1-DavidHartmanChallengesFacingModernJewryInIsraelAndTheD328.xml,religion,44
Aabbey1-DavidHartmanTheContingentFeatureOfTheJewishViewOfHisto566.xml,religion,44
Aabbey1-DonnielHartmanStoriesOfTheProphets646.xml,religion,44
Aabbey1-RachelSabathBeitHalachmiThreeModelsOfTorahOnCelebrating136.xml,religion,44
Adobedreamer-ApplicationWorkspaceOverview128.xml,educational,44
Adobedreamer-Basics313.xml,educational,44
Adobedreamer-CodeToolbar161.xml,educational,44
Adobedreamer-HTMLTutorial576.xml,educational,44
Adobedreamer-TheInsertBar208.xml,web_development_and_sites,44
Adventcalendar-December18th499.xml,educational,44
Agaelebe-ResultsONDayAleksandarMandic715.xml,conferences_and_other_events,44
Alawash-PalReveresOrBenedictArnoldsWhistleblowingInThePost911Ag621.xml,conferences_and_other_events,44
Alfocus-FreedomToReadFoundationMidwinterAuthorEventFeaturingLaur843.xml,default_category,44
