video,category,cluster
Alexodam-NameCompetition565.xml,technology,0
AnimalTVorg-movie_107997.xml,default_category,0
Abird-ThrownFromTheHolidayTrain826.xml,default_category,1
Adobefireworks-ImportAndExportWithFireworksCS3111.xml,educational,1
AlanTaylor925-LastVoyageOfTheQE2755.xml,school_and_education,1
210tvmusic-InterviewWithVerityBandAtTheWarhol635.xml,music_and_entertainment,2
8bitjoystick-TiggaRyuDaCatsAwesomeOutsideAdventure537.xml,default_category,2
Aabbey1-DavidHartmanTheContingentFeatureOfTheJewishViewOfHisto566.xml,religion,2
Aabbey1-DonnielHartmanHowDreamsForFutureCanBecomeNightmaresFor365.xml,religion,2
Aabbey1-DonnielHartmanStoriesOfTheProphets646.xml,religion,2
Aabbey1-ShalomHartmanInstitutesInnovativeTheologyConference661.xml,religion,2
ABCNewspapers-BlackBeltGranny347.xml,the_mainstream_media,2
Adobedreamer-ApplicationWorkspaceOverview128.xml,educational,2
Adobedreamer-CleaningUpYourCode369.xml,technology,2
Adobedreamer-CodeToolbar161.xml,educational,2
Adobedreamer-DreamweaverViewOptions911.xml,educational,2
Adobedreamer-TheStructureOfXMLCode806.xml,technology,2
Agaelebe-14EDTEDCarlosBrando444.xml,conferences_and_other_events,2
AGORANEWS3-Villaverde01175.xml,citizen_journalism,2
AGORAVIDEOS4-animalesNocturnosEnElESTAS405.xml,default_category,2
Albarra-Set007Problem2326.xml,default_category,2
Anglicantv-ACNA2009PressConference187.xml,religion,2
Anglicantv-AnglicanReport1FromGenCon2009156.xml,religion,2
Anglicantv-ArchbishopDucansSermon486.xml,religion,2
Anglicantv-FCA2009ArchbishopVenables921.xml,religion,2
Anglicantv-FCA2009InterviewWithArchbishopJensenAndArchbishopVeneabl988.xml,religion,2
Annexdshow-AnnexdShortsCarlsImpressions905.xml,comedy,2
ArahanClaveau-BeyondHuman746.xml,art,2
Aramistech-AsusEeepc1005HAReview559.xml,technology,2
Aramistech-LCDOrPlasma881.xml,technology,2
Aramistech-PimpYourMacMiniPart1405.xml,technology,2
Aramistech-PlanetOfTheJelliesGame983.xml,gaming,2
Aramistech-RemoteAccessAnywhereFREEOnTheIphonePART2475.xml,technology,2
Aramistech-TaurusMillenniumProPT140Part2805.xml,technology,2
Aramistech-RegistryCleanerFix597.xml,technology,3
Aabbey1-ParadigmsOfResponseInPostHolocaustPhilosophyRabbiRachelS920.xml,religion,4
Acnethai-414.xml,health,4
Adobedreamer-HowToCreateAnEmailLink283.xml,technology,4
Adobedreamer-TheInsertBar208.xml,web_development_and_sites,4
Adobedreamer-WhatIsMySQL343.xml,technology,4
Adobefireworks-BlurDodgeAndSharpen840.xml,educational,4
Adobefireworks-ImageMasks896.xml,educational,4
Adventcalendar-December15th618.xml,educational,4
Adventcalendar-December18th499.xml,educational,4
Agaelebe-RubyRailsNoMundoRealFbioKung992.xml,default_category,4
Albarra-Set007Problem7852.xml,default_category,4
Albarra-Set007Problem8407.xml,default_category,4
Alfocus-FreedomToReadFoundationMidwinterAuthorEventFeaturingLaur843.xml,default_category,4
