cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
0,3,12,0,4,4,2,1,2,4,7,0,1,3,3,1,1,1,6,0,3,2,0,4,14,12,4
1,1,23,2,20,5,11,10,2,0,6,0,1,6,4,0,4,1,2,0,1,2,0,4,17,6,2
10,1,1,0,2,2,1,0,0,1,5,0,1,1,0,1,1,0,2,1,0,0,0,4,5,4,2
11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,9,10,1,3,5,13,10,1,8,41,1,8,5,1,10,7,6,7,0,1,5,0,1,24,13,5
13,7,3,0,0,5,0,4,0,1,12,0,1,5,3,0,1,0,4,0,0,0,0,3,8,7,5
14,3,12,0,4,4,4,1,1,2,7,1,2,4,1,1,3,0,5,0,1,0,0,6,12,2,3
15,1,1,0,0,1,1,1,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,1,1,2,0
16,2,3,1,29,2,6,3,1,0,1,0,1,0,2,1,1,1,0,14,0,0,0,1,23,4,1
17,0,4,1,2,3,1,4,0,3,1,0,0,4,1,0,2,1,3,0,0,0,0,5,7,2,0
18,1,3,0,2,6,0,0,0,1,8,0,0,2,1,0,3,0,2,0,0,0,0,2,11,1,3
19,2,8,1,11,3,5,3,0,0,3,1,0,0,13,0,2,2,3,0,2,0,0,2,7,2,4
2,0,2,2,9,2,11,7,1,1,3,0,1,3,12,1,3,2,1,7,0,1,0,0,13,4,4
20,6,14,1,2,9,4,7,0,4,16,3,1,2,2,1,5,0,5,2,1,2,0,6,17,14,7
21,7,9,2,80,4,30,10,1,1,5,1,6,2,4,1,1,4,2,1,4,15,2,3,20,5,3
22,2,2,1,0,9,6,13,1,3,29,2,8,0,0,3,2,0,3,0,0,1,0,0,14,8,3
23,5,0,1,27,2,16,13,2,0,4,0,2,5,3,1,1,0,2,9,3,0,0,0,21,4,3
24,6,5,0,0,1,0,0,0,2,6,1,0,3,0,2,0,1,3,0,0,1,0,2,10,2,6
25,2,4,0,0,2,1,1,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,9,4,1
26,3,9,0,4,12,5,6,3,0,26,1,4,1,1,2,2,2,5,1,0,1,0,6,27,16,4
27,4,3,0,0,0,15,7,0,0,11,2,18,0,2,9,3,8,0,0,1,3,0,0,16,11,0
28,3,5,3,25,6,37,16,3,0,5,0,12,1,1,1,1,1,1,1,2,7,1,3,18,4,3
29,1,0,1,10,0,3,3,2,0,0,0,1,1,8,0,0,1,0,5,1,0,0,0,5,1,2
3,1,20,1,24,8,6,7,1,0,2,4,0,5,4,1,3,2,2,0,2,1,2,3,17,6,1
30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,8,9,0,3,8,1,2,0,1,2,0,0,2,4,0,2,0,4,0,1,1,0,5,6,1,1
33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
35,3,4,0,0,1,1,0,0,0,6,4,2,0,0,0,1,0,3,0,0,1,0,3,5,1,5
36,3,2,1,10,3,1,4,0,1,1,0,0,5,7,1,5,1,3,0,2,1,0,4,13,5,3
37,1,1,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,2,0,0,0,0,1,3,2,0
38,1,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,4,2,35,3,16,20,3,0,7,1,7,2,13,2,5,2,2,7,4,1,0,1,35,12,3
40,1,13,1,33,2,16,5,1,0,0,0,4,0,4,0,1,0,1,0,1,3,0,3,8,2,2
41,2,11,4,4,10,57,33,9,3,1,20,24,4,3,3,1,10,6,0,23,13,0,3,35,11,4
42,2,1,1,20,6,6,5,0,1,2,1,0,0,1,0,1,3,1,6,0,1,0,1,6,3,1
43,3,6,0,0,0,0,2,0,0,6,1,1,0,0,0,0,0,0,0,1,0,0,6,3,1,1
44,1,3,0,4,1,8,6,1,0,2,0,47,2,1,0,2,2,1,0,1,3,0,2,7,0,1
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,2,1,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,0,0,3,1,2,1
47,5,3,0,3,4,0,2,1,1,8,0,0,5,0,1,2,0,2,0,0,0,0,3,7,1,0
48,4,3,0,1,3,1,1,0,1,12,0,0,0,1,0,0,0,1,0,0,1,0,2,10,8,0
49,1,0,0,73,0,5,2,1,0,0,0,0,0,12,0,0,0,0,0,7,2,0,1,10,1,1
5,4,8,0,0,8,7,3,1,3,16,1,2,0,0,2,2,0,8,1,0,1,0,5,13,17,5
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,1,3,0,7,4,0,4,1,0,1,0,1,5,3,1,2,1,2,0,0,0,1,2,8,0,3
53,1,2,0,1,2,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,5,3,2
54,2,4,0,0,2,1,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,7,3,1
55,1,4,2,2,6,9,9,0,0,2,0,43,0,1,0,0,5,0,2,2,0,0,2,7,3,0
56,3,1,0,2,13,5,9,0,1,15,0,21,0,0,3,0,4,0,0,3,0,0,3,34,7,3
57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1
59,1,0,0,3,2,5,4,1,0,5,0,29,0,0,0,0,3,0,0,2,1,0,31,11,0,0
6,6,22,2,81,11,19,6,1,3,3,0,1,3,4,0,1,3,2,0,0,5,1,4,30,5,0
7,0,2,1,17,1,11,2,0,0,2,0,1,1,3,0,0,1,0,21,1,3,0,0,24,5,1
8,4,6,3,5,6,45,37,11,2,4,0,7,3,5,0,2,5,1,0,13,8,0,0,31,8,1
9,1,1,0,30,5,7,7,0,0,0,0,0,0,0,1,4,0,2,5,1,1,0,0,16,6,2
