cluster,category,precision
-1,travel,0.16590509666080844
0,food_and_drink,0.3582089552238806
1,citizen_journalism,0.21166306695464362
10,art,0.2222222222222222
11,comedy,0.3333333333333333
12,citizen_journalism,0.7340425531914894
13,health,1.0
14,citizen_journalism,0.5357142857142857
15,citizen_journalism,0.7
16,movies_and_television,0.5833333333333334
17,citizen_journalism,0.25
18,citizen_journalism,0.5454545454545454
19,autos_and_vehicles,0.2
2,food_and_drink,0.4444444444444444
20,citizen_journalism,0.4
21,citizen_journalism,0.9
22,business,0.4
23,food_and_drink,0.3333333333333333
24,literature,0.5
25,conferences_and_other_events,0.6666666666666666
26,documentary,0.75
27,autos_and_vehicles,0.7777777777777778
28,autos_and_vehicles,0.8
29,travel,0.4
3,health,0.2
30,travel,0.4
31,citizen_journalism,0.8333333333333334
32,citizen_journalism,1.0
33,religion,0.6
34,food_and_drink,0.4
35,citizen_journalism,0.8571428571428571
36,citizen_journalism,1.0
4,citizen_journalism,0.34375
5,food_and_drink,0.2222222222222222
6,food_and_drink,0.3
7,citizen_journalism,0.3
8,personal_or_auto-biographical,0.3333333333333333
9,literature,0.25
