cluster,category,precision
24,citizen_journalism,0.6
25,citizen_journalism,0.7
26,citizen_journalism,1.0
27,conferences_and_other_events,0.25
20,citizen_journalism,0.6666666666666666
21,citizen_journalism,0.7142857142857143
22,citizen_journalism,0.9183673469387755
23,citizen_journalism,0.4
28,health,1.0
29,health,1.0
1,food_and_drink,0.42105263157894735
0,conferences_and_other_events,0.23529411764705882
3,the_mainstream_media,1.0
2,the_mainstream_media,1.0
5,food_and_drink,0.4
4,school_and_education,1.0
7,citizen_journalism,0.7738095238095238
6,food_and_drink,0.2222222222222222
9,citizen_journalism,0.42857142857142855
8,citizen_journalism,0.75
11,citizen_journalism,0.3333333333333333
10,citizen_journalism,0.7
13,movies_and_television,0.5714285714285714
12,movies_and_television,0.8333333333333334
15,citizen_journalism,0.375
14,citizen_journalism,0.5454545454545454
17,comedy,0.26666666666666666
16,comedy,0.40625
19,food_and_drink,0.6
18,citizen_journalism,0.5714285714285714
30,health,0.4
-1,travel,0.15156667476317706
