cluster,category,precision
0,citizen_journalism,0.6209386281588448
1,food_and_drink,0.20901639344262296
10,conferences_and_other_events,0.16666666666666666
100,the_mainstream_media,0.75
1000,travel,1.0
1001,politics,1.0
1002,travel,1.0
1003,conferences_and_other_events,1.0
1004,the_environment,1.0
1005,travel,1.0
1006,web_development_and_sites,1.0
1007,health,1.0
1008,travel,1.0
1009,food_and_drink,1.0
101,art,0.5
1010,comedy,1.0
1011,web_development_and_sites,1.0
1012,religion,1.0
1013,videoblogging,1.0
1014,autos_and_vehicles,0.5
1015,comedy,0.6666666666666666
1016,food_and_drink,1.0
1017,art,1.0
1018,comedy,1.0
1019,art,1.0
102,comedy,0.5
1020,default_category,1.0
1021,politics,1.0
1022,citizen_journalism,0.3
1023,videoblogging,0.4
1024,default_category,0.5
1025,food_and_drink,1.0
1026,documentary,1.0
1027,autos_and_vehicles,0.42857142857142855
1028,health,1.0
1029,art,1.0
103,art,0.25
1030,documentary,1.0
1031,autos_and_vehicles,0.5
1032,personal_or_auto-biographical,1.0
1033,health,1.0
1034,default_category,1.0
1035,health,1.0
1036,autos_and_vehicles,0.6666666666666666
1037,travel,1.0
1038,literature,1.0
1039,business,1.0
104,the_mainstream_media,0.5
1040,business,1.0
1041,religion,1.0
1042,web_development_and_sites,1.0
1043,conferences_and_other_events,1.0
1044,personal_or_auto-biographical,1.0
1045,religion,1.0
1046,travel,1.0
1047,conferences_and_other_events,1.0
1048,gaming,1.0
1049,school_and_education,1.0
105,autos_and_vehicles,1.0
1050,the_mainstream_media,1.0
1051,travel,0.5
1052,videoblogging,1.0
1053,comedy,1.0
1054,comedy,1.0
1055,travel,1.0
1056,business,1.0
1057,politics,1.0
1058,conferences_and_other_events,1.0
1059,conferences_and_other_events,1.0
106,travel,0.5
1060,conferences_and_other_events,1.0
1061,art,1.0
1062,health,1.0
1063,autos_and_vehicles,1.0
1064,travel,1.0
1065,videoblogging,1.0
1066,health,1.0
1067,default_category,1.0
1068,the_mainstream_media,1.0
1069,default_category,1.0
107,default_category,0.3333333333333333
1070,technology,1.0
1071,travel,1.0
1072,travel,1.0
1073,comedy,1.0
1074,the_mainstream_media,1.0
1075,movies_and_television,1.0
1076,videoblogging,1.0
1077,educational,1.0
1078,music_and_entertainment,1.0
1079,web_development_and_sites,1.0
108,food_and_drink,0.5
1080,personal_or_auto-biographical,0.3333333333333333
1081,default_category,1.0
1082,health,0.4
1083,travel,1.0
1084,conferences_and_other_events,1.0
1085,food_and_drink,0.5
1086,travel,1.0
1087,the_mainstream_media,1.0
1088,web_development_and_sites,1.0
1089,food_and_drink,1.0
109,comedy,0.3333333333333333
1090,travel,1.0
1091,autos_and_vehicles,1.0
1092,conferences_and_other_events,0.5
1093,literature,1.0
1094,technology,1.0
1095,autos_and_vehicles,1.0
1096,food_and_drink,1.0
1097,business,0.5
1098,conferences_and_other_events,1.0
1099,art,1.0
11,autos_and_vehicles,0.1724137931034483
110,citizen_journalism,0.6666666666666666
1100,documentary,0.6666666666666666
1101,movies_and_television,1.0
1102,default_category,1.0
1103,comedy,1.0
1104,health,1.0
1105,default_category,1.0
1106,autos_and_vehicles,1.0
1107,gaming,0.5
1108,conferences_and_other_events,0.5
1109,default_category,1.0
111,movies_and_television,0.3333333333333333
1110,gaming,1.0
1111,default_category,1.0
1112,citizen_journalism,0.5
1113,travel,1.0
1114,citizen_journalism,1.0
1115,citizen_journalism,0.3333333333333333
1116,conferences_and_other_events,1.0
1117,travel,1.0
1118,conferences_and_other_events,1.0
1119,politics,0.5
112,health,0.375
1120,conferences_and_other_events,1.0
1121,autos_and_vehicles,0.5
1122,default_category,1.0
1123,default_category,1.0
1124,conferences_and_other_events,0.2
1125,default_category,1.0
1126,travel,1.0
1127,movies_and_television,1.0
1128,web_development_and_sites,1.0
1129,health,1.0
113,food_and_drink,0.3333333333333333
1130,health,1.0
1131,health,1.0
1132,videoblogging,1.0
1133,autos_and_vehicles,0.5
1134,default_category,1.0
1135,citizen_journalism,0.3333333333333333
1136,comedy,1.0
1137,food_and_drink,1.0
1138,videoblogging,1.0
1139,autos_and_vehicles,1.0
114,conferences_and_other_events,0.3333333333333333
1140,conferences_and_other_events,0.3333333333333333
1141,sports,1.0
1142,documentary,1.0
1143,school_and_education,1.0
1144,personal_or_auto-biographical,1.0
1145,politics,0.5
1146,technology,1.0
1147,religion,1.0
1148,conferences_and_other_events,0.6666666666666666
1149,the_mainstream_media,1.0
115,food_and_drink,0.5
1150,health,1.0
1151,religion,1.0
1152,citizen_journalism,0.5
1153,videoblogging,1.0
1154,documentary,1.0
1155,conferences_and_other_events,1.0
1156,health,1.0
1157,food_and_drink,1.0
1158,videoblogging,1.0
1159,default_category,1.0
116,conferences_and_other_events,0.3333333333333333
1160,movies_and_television,0.5
1161,autos_and_vehicles,1.0
1162,default_category,1.0
1163,personal_or_auto-biographical,1.0
1164,politics,0.5
1165,conferences_and_other_events,1.0
1166,health,1.0
1167,food_and_drink,1.0
1168,health,1.0
1169,travel,1.0
117,travel,0.3333333333333333
1170,videoblogging,1.0
1171,food_and_drink,0.5
1172,conferences_and_other_events,1.0
1173,conferences_and_other_events,1.0
1174,default_category,1.0
1175,conferences_and_other_events,1.0
1176,videoblogging,1.0
1177,autos_and_vehicles,1.0
1178,movies_and_television,1.0
1179,web_development_and_sites,1.0
118,comedy,0.5
1180,travel,1.0
1181,religion,1.0
1182,conferences_and_other_events,1.0
1183,school_and_education,1.0
1184,comedy,1.0
1185,travel,1.0
1186,art,1.0
1187,comedy,1.0
1188,web_development_and_sites,1.0
1189,health,1.0
119,citizen_journalism,0.6666666666666666
1190,sports,1.0
1191,school_and_education,1.0
1192,comedy,1.0
1193,citizen_journalism,1.0
1194,web_development_and_sites,1.0
1195,default_category,1.0
1196,food_and_drink,1.0
1197,travel,1.0
1198,comedy,1.0
1199,travel,1.0
12,comedy,0.21951219512195122
120,health,1.0
1200,travel,1.0
1201,technology,1.0
1202,videoblogging,1.0
1203,food_and_drink,1.0
1204,travel,1.0
1205,travel,1.0
1206,travel,1.0
1207,personal_or_auto-biographical,1.0
1208,default_category,1.0
1209,personal_or_auto-biographical,1.0
121,school_and_education,0.6666666666666666
1210,travel,1.0
1211,web_development_and_sites,1.0
1212,literature,1.0
1213,comedy,1.0
1214,travel,1.0
1215,default_category,1.0
1216,citizen_journalism,1.0
1217,web_development_and_sites,1.0
1218,citizen_journalism,0.5
1219,food_and_drink,1.0
122,health,0.3333333333333333
1220,travel,1.0
1221,travel,1.0
