category,cluster,precision
art,cluster 28,0.07518796992481203
movies_and_television,cluster 16,0.09665427509293681
web_development_and_sites,cluster 10,0.16216216216216217
politics,cluster 12,0.1858108108108108
sports,cluster 13,0.11055276381909548
technology,cluster 10,0.1770573566084788
educational,cluster 10,0.15593220338983052
school_and_education,cluster 34,0.20754716981132076
travel,cluster 25,0.16
music_and_entertainment,cluster 13,0.17133956386292834
the_environment,cluster 10,0.40816326530612246
religion,cluster 10,0.37065637065637064
health,cluster 4,0.10344827586206896
citizen_journalism,cluster 14,0.25190839694656486
personal_or_auto-biographical,cluster 13,0.29411764705882354
food_and_drink,cluster 11,0.10256410256410256
conferences_and_other_events,cluster 10,0.2465753424657534
gaming,cluster 11,0.07272727272727272
literature,cluster 26,0.25301204819277107
business,cluster 10,0.3176470588235294
the_mainstream_media,cluster 12,0.1839080459770115
autos_and_vehicles,cluster 12,0.2857142857142857
comedy,cluster 10,0.2517482517482518
default_category,cluster 13,0.09696969696969697
videoblogging,cluster 13,0.10743801652892562
documentary,cluster 11,0.09259259259259259
