video,shot_number,category,cluster
10zenmonkeys-DearInternetImSorry675.xml,1,technology,-1
11minutu-EntrevistaAntonioBasagoitiPolitika2011Minutu265.xml,1,documentary,-1
11minutu-EntrevistaJuanJosIbarretxePolitika2011Minutu923.xml,1,documentary,0
1801Media-iPhone3GWhatDoPeopleKnow259.xml,1,default_category,-1
210tvmusic-InterviewWithVerityBandAtTheWarhol635.xml,1,music_and_entertainment,-1
210tvmusic-VerityBandRawAndUncut354.xml,1,music_and_entertainment,0
571mul470r-OhhhhhhBama392.xml,1,the_environment,0
8bitjoystick-DaveHorsey_seattlePi_eventmp4203.xml,1,default_category,-1
8bitjoystick-TiggaRyuDaCatsAwesomeOutsideAdventure537.xml,1,default_category,0
Aabbey1-DavidHartmanChallengesFacingModernJewryInIsraelAndTheD328.xml,1,religion,0
Aabbey1-DavidHartmanTheContingentFeatureOfTheJewishViewOfHisto566.xml,1,religion,0
Aabbey1-DonnielHartmanGenesis1822970.xml,1,religion,0
Aabbey1-DonnielHartmanHowDreamsForFutureCanBecomeNightmaresFor365.xml,1,religion,0
Aabbey1-DonnielHartmanIsraelsStrugglesInGazaToFightAJustWarIn468.xml,1,videoblogging,0
Aabbey1-DonnielHartmanOnRoshHashana5769RethinkWhoYouAre237.xml,1,religion,0
Aabbey1-DonnielHartmanStoriesOfTheProphets646.xml,1,religion,0
Aabbey1-HolyEnvyLecturesOnReligiousPluralismInHonorOfKristerSt239.xml,1,religion,0
Aabbey1-MajorityAndMinorityInJewishLifeNoamZoharLLR668.xml,1,religion,0
Aabbey1-MicahGoodmanTheComplexitiesOfIsraeliIdentity348.xml,1,religion,0
Aabbey1-ParadigmsOfResponseInPostHolocaustPhilosophyRabbiRachelS920.xml,1,religion,0
Aabbey1-RachelSabathBeitHalachmiThreeModelsOfTorahOnCelebrating136.xml,1,religion,-1
Aabbey1-ShalomHartmanInstitutesInnovativeTheologyConference661.xml,1,religion,0
Aabbey1-SoloveitchikTheRabbiAndHartmanThePhilosopher602.xml,1,videoblogging,0
Aaronjupiter-MuscleUp759.xml,1,documentary,0
ABCNewspapers-BlackBeltGranny347.xml,1,the_mainstream_media,-1
ABCNewspapers-ChemnitzerConcertina100.xml,1,the_mainstream_media,0
Abird-ThrownFromTheHolidayTrain826.xml,1,default_category,-1
AbsoluteDisaster-CraigTheWerewolf1753.xml,1,comedy,-1
ACDigest-AnnapolisCityDigest103551.xml,1,default_category,-1
ACDigest-AnnapolisCityDigest107788.xml,1,default_category,-1
ACDigest-AnnapolisCityDigest108396.xml,1,default_category,-1
AceWebsites-HowToFindAndInstallATheme591.xml,1,default_category,0
ACMNational-NCMR2008Spectrum20UsingPublicAirwavesToBuildTheFuture928.xml,1,technology,0
Acnethai-414.xml,1,health,0
Acnethai-EP4HowToMakeUpForAcneFromBobbiBrown565.xml,1,health,0
Actorschecklist-ArgentinasBikinisAndSoccerBallsTranceBandTSpigotJunebugs517.xml,1,default_category,-1
Actorschecklist-DeadlyPursuitCarChaseThrillerFastestBassGuitaristHollywo111.xml,1,music_and_entertainment,1
Actorschecklist-TurboTheTrailerAndFilmComposerJermaineStegallConductsTh636.xml,1,default_category,0
Adobedreamer-ApplicationWorkspaceOverview128.xml,1,educational,0
Adobedreamer-Basics313.xml,1,educational,-1
Adobedreamer-CleaningUpYourCode369.xml,1,technology,0
Adobedreamer-CodeToolbar161.xml,1,educational,0
Adobedreamer-ConstructionOfABasicWebsite690.xml,1,educational,-1
Adobedreamer-CoveredInTisCourse132.xml,1,educational,-1
Adobedreamer-CreatingNewPages952.xml,1,technology,-1
Adobedreamer-DreamweaverViewOptions911.xml,1,educational,-1
Adobedreamer-HowToCreateAnEmailLink283.xml,1,technology,-1
Adobedreamer-HTMLTutorial576.xml,1,educational,0
Adobedreamer-Introduction127.xml,1,educational,-1
Adobedreamer-TheBasics983.xml,1,educational,0
Adobedreamer-TheDocumentToolbar845.xml,1,web_development_and_sites,0
Adobedreamer-TheInsertBar208.xml,1,web_development_and_sites,-1
Adobedreamer-ThePropertiesOfDreamweaverCS3330.xml,1,technology,0
Adobedreamer-TheStructureOfXMLCode806.xml,1,technology,0
Adobedreamer-using_mysql_admin852.xml,1,technology,0
Adobedreamer-WhatIsMySQL343.xml,1,technology,2
Adobedreamer-XMLBasics582.xml,1,technology,0
Adobefireworks-BlurDodgeAndSharpen840.xml,1,educational,0
Adobefireworks-BrushPreserve315.xml,1,educational,-1
Adobefireworks-FireworksSmartWebIntergration409.xml,1,educational,0
Adobefireworks-ImageMasks896.xml,1,educational,0
Adobefireworks-ImportAndExportWithFireworksCS3111.xml,1,educational,0
Adobefireworks-WorkingWithLayersCS3Style263.xml,1,educational,0
Adventcalendar-December15th618.xml,1,educational,3
Adventcalendar-December17th902.xml,1,default_category,4
Adventcalendar-December18th499.xml,1,educational,4
Aerobroken-ABNRockUpdate11072008WS229.xml,1,music_and_entertainment,0
Aerobroken-ABNRockUpdate11212008339.xml,1,music_and_entertainment,0
Aerobroken-ABNRockUpdate12052008776.xml,1,music_and_entertainment,0
Agaelebe-14EDTEDCarlosBrando444.xml,1,conferences_and_other_events,0
Agaelebe-ResultsONDayAleksandarMandic715.xml,1,conferences_and_other_events,-1
Agaelebe-RubyRailsNoMundoRealFbioKung992.xml,1,default_category,-1
Agahran-ClosetCollapsePart1534.xml,1,personal_or_auto-biographical,0
Agimble-TheProfitPartnerPresentsFrazierOLeary476.xml,1,business,0
AGORANEWS3-Villaverde01175.xml,1,citizen_journalism,1
AGORAVIDEOS4-animalesNocturnosEnElESTAS405.xml,1,default_category,0
AIMTV-SeymourHershUSIsFundingAlQaedaToCounterIran937.xml,1,politics,0
AlanTaylor925-ALANANDREWTAYLORFILMMAKERSHOWREEL915.xml,1,personal_or_auto-biographical,-1
AlanTaylor925-AloneShortFilm417.xml,1,movies_and_television,0
