video,shot_number,category,cluster
10zenmonkeys-DearInternetImSorry675.xml,6,technology,29
11minutu-EntrevistaAntonioBasagoitiPolitika2011Minutu265.xml,20,documentary,33
11minutu-EntrevistaJuanJosIbarretxePolitika2011Minutu923.xml,3,documentary,2
1801Media-iPhone3GWhatDoPeopleKnow259.xml,17,default_category,26
210tvmusic-InterviewWithVerityBandAtTheWarhol635.xml,4,music_and_entertainment,19
210tvmusic-VerityBandRawAndUncut354.xml,1,music_and_entertainment,2
571mul470r-OhhhhhhBama392.xml,42,the_environment,9
8bitjoystick-DaveHorsey_seattlePi_eventmp4203.xml,1,default_category,27
8bitjoystick-TiggaRyuDaCatsAwesomeOutsideAdventure537.xml,7,default_category,25
Aabbey1-DavidHartmanChallengesFacingModernJewryInIsraelAndTheD328.xml,8,religion,20
Aabbey1-DavidHartmanTheContingentFeatureOfTheJewishViewOfHisto566.xml,5,religion,20
Aabbey1-DonnielHartmanGenesis1822970.xml,1,religion,31
Aabbey1-DonnielHartmanHowDreamsForFutureCanBecomeNightmaresFor365.xml,3,religion,33
Aabbey1-DonnielHartmanIsraelsStrugglesInGazaToFightAJustWarIn468.xml,1,videoblogging,34
Aabbey1-DonnielHartmanOnRoshHashana5769RethinkWhoYouAre237.xml,1,religion,30
Aabbey1-DonnielHartmanStoriesOfTheProphets646.xml,3,religion,20
Aabbey1-HolyEnvyLecturesOnReligiousPluralismInHonorOfKristerSt239.xml,11,religion,6
Aabbey1-MajorityAndMinorityInJewishLifeNoamZoharLLR668.xml,5,religion,21
Aabbey1-MicahGoodmanTheComplexitiesOfIsraeliIdentity348.xml,98,religion,20
Aabbey1-ParadigmsOfResponseInPostHolocaustPhilosophyRabbiRachelS920.xml,3,religion,33
Aabbey1-RachelSabathBeitHalachmiThreeModelsOfTorahOnCelebrating136.xml,2,religion,27
Aabbey1-ShalomHartmanInstitutesInnovativeTheologyConference661.xml,5,religion,30
Aabbey1-SoloveitchikTheRabbiAndHartmanThePhilosopher602.xml,2,videoblogging,31
Aaronjupiter-MuscleUp759.xml,90,documentary,8
ABCNewspapers-BlackBeltGranny347.xml,4,the_mainstream_media,10
ABCNewspapers-ChemnitzerConcertina100.xml,2,the_mainstream_media,14
Abird-ThrownFromTheHolidayTrain826.xml,25,default_category,1
AbsoluteDisaster-CraigTheWerewolf1753.xml,11,comedy,11
ACDigest-AnnapolisCityDigest103551.xml,58,default_category,9
ACDigest-AnnapolisCityDigest107788.xml,73,default_category,16
ACDigest-AnnapolisCityDigest108396.xml,38,default_category,9
AceWebsites-HowToFindAndInstallATheme591.xml,41,default_category,6
ACMNational-NCMR2008Spectrum20UsingPublicAirwavesToBuildTheFuture928.xml,13,technology,9
Acnethai-414.xml,2,health,25
Acnethai-EP4HowToMakeUpForAcneFromBobbiBrown565.xml,7,health,2
Actorschecklist-ArgentinasBikinisAndSoccerBallsTranceBandTSpigotJunebugs517.xml,79,default_category,31
Actorschecklist-DeadlyPursuitCarChaseThrillerFastestBassGuitaristHollywo111.xml,62,music_and_entertainment,31
Actorschecklist-TurboTheTrailerAndFilmComposerJermaineStegallConductsTh636.xml,19,default_category,31
Adobedreamer-ApplicationWorkspaceOverview128.xml,5,educational,20
Adobedreamer-Basics313.xml,54,educational,20
Adobedreamer-CleaningUpYourCode369.xml,6,technology,6
