category,cluster,precision
art,cluster 43,0.48872180451127817
autos_and_vehicles,cluster 15,0.7142857142857143
business,cluster 15,0.5176470588235295
citizen_journalism,cluster 43,0.37404580152671757
comedy,cluster 43,0.5244755244755245
conferences_and_other_events,cluster 15,0.4520547945205479
default_category,cluster 43,0.4984848484848485
documentary,cluster 43,0.6574074074074074
educational,cluster 15,0.45084745762711864
food_and_drink,cluster 43,0.5641025641025641
gaming,cluster 43,0.5909090909090909
health,cluster 43,0.47126436781609193
literature,cluster 16,0.4578313253012048
movies_and_television,cluster 43,0.5464684014869888
music_and_entertainment,cluster 43,0.45794392523364486
personal_or_auto-biographical,cluster 43,0.5294117647058824
politics,cluster 15,0.40202702702702703
religion,cluster 15,0.7258687258687259
school_and_education,cluster 15,0.49056603773584906
sports,cluster 15,0.45226130653266333
technology,cluster 15,0.5635910224438903
the_environment,cluster 15,0.5306122448979592
the_mainstream_media,cluster 15,0.6896551724137931
travel,cluster 43,0.54
videoblogging,cluster 43,0.5289256198347108
web_development_and_sites,cluster 15,0.5135135135135135
