video,shot_number,category,cluster
10zenmonkeys-DearInternetImSorry675.xml,6,technology,3
11minutu-EntrevistaAntonioBasagoitiPolitika2011Minutu265.xml,20,documentary,1
11minutu-EntrevistaJuanJosIbarretxePolitika2011Minutu923.xml,3,documentary,29
1801Media-iPhone3GWhatDoPeopleKnow259.xml,17,default_category,16
210tvmusic-InterviewWithVerityBandAtTheWarhol635.xml,4,music_and_entertainment,7
210tvmusic-VerityBandRawAndUncut354.xml,1,music_and_entertainment,27
571mul470r-OhhhhhhBama392.xml,42,the_environment,19
8bitjoystick-DaveHorsey_seattlePi_eventmp4203.xml,1,default_category,28
8bitjoystick-TiggaRyuDaCatsAwesomeOutsideAdventure537.xml,7,default_category,25
Aabbey1-DavidHartmanChallengesFacingModernJewryInIsraelAndTheD328.xml,8,religion,8
Aabbey1-DavidHartmanTheContingentFeatureOfTheJewishViewOfHisto566.xml,5,religion,27
Aabbey1-DonnielHartmanGenesis1822970.xml,1,religion,17
Aabbey1-DonnielHartmanHowDreamsForFutureCanBecomeNightmaresFor365.xml,3,religion,27
Aabbey1-DonnielHartmanIsraelsStrugglesInGazaToFightAJustWarIn468.xml,1,videoblogging,4
Aabbey1-DonnielHartmanOnRoshHashana5769RethinkWhoYouAre237.xml,1,religion,21
Aabbey1-DonnielHartmanStoriesOfTheProphets646.xml,3,religion,27
Aabbey1-HolyEnvyLecturesOnReligiousPluralismInHonorOfKristerSt239.xml,11,religion,27
Aabbey1-MajorityAndMinorityInJewishLifeNoamZoharLLR668.xml,5,religion,9
Aabbey1-MicahGoodmanTheComplexitiesOfIsraeliIdentity348.xml,98,religion,8
Aabbey1-ParadigmsOfResponseInPostHolocaustPhilosophyRabbiRachelS920.xml,3,religion,1
Aabbey1-RachelSabathBeitHalachmiThreeModelsOfTorahOnCelebrating136.xml,2,religion,28
Aabbey1-ShalomHartmanInstitutesInnovativeTheologyConference661.xml,5,religion,21
Aabbey1-SoloveitchikTheRabbiAndHartmanThePhilosopher602.xml,2,videoblogging,17
Aaronjupiter-MuscleUp759.xml,90,documentary,8
ABCNewspapers-BlackBeltGranny347.xml,4,the_mainstream_media,26
ABCNewspapers-ChemnitzerConcertina100.xml,2,the_mainstream_media,29
Abird-ThrownFromTheHolidayTrain826.xml,25,default_category,19
AbsoluteDisaster-CraigTheWerewolf1753.xml,11,comedy,13
ACDigest-AnnapolisCityDigest103551.xml,58,default_category,19
ACDigest-AnnapolisCityDigest107788.xml,73,default_category,11
ACDigest-AnnapolisCityDigest108396.xml,38,default_category,9
AceWebsites-HowToFindAndInstallATheme591.xml,41,default_category,25
ACMNational-NCMR2008Spectrum20UsingPublicAirwavesToBuildTheFuture928.xml,13,technology,27
Acnethai-414.xml,2,health,25
Acnethai-EP4HowToMakeUpForAcneFromBobbiBrown565.xml,7,health,23
Actorschecklist-ArgentinasBikinisAndSoccerBallsTranceBandTSpigotJunebugs517.xml,79,default_category,23
Actorschecklist-DeadlyPursuitCarChaseThrillerFastestBassGuitaristHollywo111.xml,62,music_and_entertainment,17
Actorschecklist-TurboTheTrailerAndFilmComposerJermaineStegallConductsTh636.xml,19,default_category,17
Adobedreamer-ApplicationWorkspaceOverview128.xml,5,educational,8
Adobedreamer-Basics313.xml,54,educational,8
Adobedreamer-CleaningUpYourCode369.xml,6,technology,25
Adobedreamer-CodeToolbar161.xml,5,educational,8
Adobedreamer-ConstructionOfABasicWebsite690.xml,78,educational,8
Adobedreamer-CoveredInTisCourse132.xml,1,educational,9
Adobedreamer-CreatingNewPages952.xml,9,technology,26
Adobedreamer-DreamweaverViewOptions911.xml,10,educational,4
Adobedreamer-HowToCreateAnEmailLink283.xml,6,technology,5
Adobedreamer-HTMLTutorial576.xml,37,educational,8
Adobedreamer-Introduction127.xml,1,educational,4
Adobedreamer-TheBasics983.xml,12,educational,19
Adobedreamer-TheDocumentToolbar845.xml,19,web_development_and_sites,24
Adobedreamer-TheInsertBar208.xml,3,web_development_and_sites,25
Adobedreamer-ThePropertiesOfDreamweaverCS3330.xml,95,technology,8
Adobedreamer-TheStructureOfXMLCode806.xml,7,technology,25
Adobedreamer-using_mysql_admin852.xml,16,technology,11
Adobedreamer-WhatIsMySQL343.xml,2,technology,14
Adobedreamer-XMLBasics582.xml,8,technology,25
Adobefireworks-BlurDodgeAndSharpen840.xml,3,educational,25
Adobefireworks-BrushPreserve315.xml,1,educational,4
Adobefireworks-FireworksSmartWebIntergration409.xml,28,educational,11
Adobefireworks-ImageMasks896.xml,3,educational,4
Adobefireworks-ImportAndExportWithFireworksCS3111.xml,14,educational,24
Adobefireworks-WorkingWithLayersCS3Style263.xml,9,educational,11
Adventcalendar-December15th618.xml,2,educational,24
Adventcalendar-December17th902.xml,2,default_category,18
Adventcalendar-December18th499.xml,2,educational,13
Aerobroken-ABNRockUpdate11072008WS229.xml,2,music_and_entertainment,17
Aerobroken-ABNRockUpdate11212008339.xml,4,music_and_entertainment,17
Aerobroken-ABNRockUpdate12052008776.xml,2,music_and_entertainment,3
Agaelebe-14EDTEDCarlosBrando444.xml,5,conferences_and_other_events,27
Agaelebe-ResultsONDayAleksandarMandic715.xml,17,conferences_and_other_events,28
Agaelebe-RubyRailsNoMundoRealFbioKung992.xml,2,default_category,25
Agahran-ClosetCollapsePart1534.xml,1,personal_or_auto-biographical,17
Agimble-TheProfitPartnerPresentsFrazierOLeary476.xml,71,business,8
AGORANEWS3-Villaverde01175.xml,9,citizen_journalism,18
AGORAVIDEOS4-animalesNocturnosEnElESTAS405.xml,4,default_category,25
AIMTV-SeymourHershUSIsFundingAlQaedaToCounterIran937.xml,70,politics,11
AlanTaylor925-ALANANDREWTAYLORFILMMAKERSHOWREEL915.xml,14,personal_or_auto-biographical,18
AlanTaylor925-AloneShortFilm417.xml,32,movies_and_television,17
AlanTaylor925-EdinburghFestivalCavalcade544.xml,17,music_and_entertainment,17
AlanTaylor925-EdinburghFestivalFringe114.xml,39,comedy,23
AlanTaylor925-FalklandsWarRemembrance209.xml,78,educational,23
AlanTaylor925-LastVoyageOfTheQE2755.xml,17,school_and_education,14
ALAOIF-CoryDoctorowPrivacyIsItTimeForARevolution901.xml,3,conferences_and_other_events,3
Alawash-PalReveresOrBenedictArnoldsWhistleblowingInThePost911Ag621.xml,6,conferences_and_other_events,23
Albarra-12_2_29518.xml,1,default_category,4
Albarra-12_2_41158.xml,1,default_category,29
Albarra-12_2_56990.xml,1,default_category,25
Albarra-3_4637.xml,1,educational,1
Albarra-A1_4865.xml,1,default_category,25
Albarra-activity2_1946.xml,5,educational,25
Albarra-AlbarraR3_3_1to3911904.xml,1,default_category,24
Albarra-latexshort711.xml,18,default_category,26
Albarra-limitCalculusMathDerivativeTangentLineLinearEquationInte958.xml,1,default_category,1
Albarra-MA123Set005Part3124.xml,3,default_category,1
Albarra-MeanValueTheorem1456.xml,3,educational,1
Albarra-MeanValueTheorem2541.xml,10,educational,1
Albarra-part12675.xml,1,default_category,25
Albarra-part5590.xml,14,default_category,11
Albarra-Problem12217124.xml,1,default_category,23
Albarra-Problem12315755.xml,2,educational,23
Albarra-Problem12322851.xml,2,educational,1
Albarra-Problem1234514.xml,2,educational,25
Albarra-QuranPart1_2ndversion977.xml,3,educational,29
Albarra-QuranPart2675.xml,14,educational,1
Albarra-QuranPart5845.xml,22,educational,25
Albarra-Review3SectionIProblem6397.xml,1,default_category,26
Albarra-Set007Problem10354.xml,1,default_category,1
Albarra-Set007Problem15207.xml,5,default_category,29
Albarra-Set007Problem2326.xml,4,default_category,29
Albarra-Set007Problem6316.xml,1,default_category,29
Albarra-Set007Problem7852.xml,2,default_category,25
Albarra-Set007Problem8407.xml,3,default_category,1
Albarra-SubtractionMadeEasy779.xml,2,default_category,26
Albarra-whs2_1932.xml,15,educational,26
Alecmuffett-ITFuturologyWhatCouldHappenToTheWebBy2012423.xml,18,technology,11
Alecmuffett-Reuse20563.xml,4,default_category,26
Alefarendsen-SpringSourceToolSuiteErrorAnalysis486.xml,1,default_category,29
Alexodam-NameCompetition565.xml,5,technology,18
Alfocus-BannedBooksWeekIdLikeToFindBLEEP872.xml,24,default_category,7
Alfocus-FreedomToReadFoundationMidwinterAuthorEventFeaturingLaur843.xml,2,default_category,27
AliaK-NaVloPoMo26Day26SultanAhmetHagiaSofia834.xml,14,travel,3
AliaK-VloMo08Day3PalmBeachSydney662.xml,2,travel,0
Alienbabeltech-JohnCarmackCriticizesPhysX861.xml,1,gaming,9
Alleyno-EP33TheZeigtgeistMovementDontMindTheMenBehindTheCurt802.xml,49,documentary,9
Allusel-AquaticaTheUnderwaterAdventure954.xml,7,gaming,18
Amberlrhea-ThanksForTheMemoriesNowGetOutOfMyClosetEpisode3696.xml,2,personal_or_auto-biographical,15
AmnestyVlaanderen-AnnVanElsen532.xml,2,default_category,2
AmnestyVlaanderen-BartPeetersSteuntSharifOmarEnZijnDorpJayyus321.xml,1,default_category,24
AmnestyVlaanderen-GeertHosteSteuntAungSanSuuKyi704.xml,2,default_category,7
Andersonuniversity-SimManDedication503.xml,13,educational,19
Andmau-Brujitas947.xml,1,default_category,15
Andrekleinnett-DSCN0070250.xml,1,default_category,13
Andrekleinnett-DSCN1137531.xml,1,default_category,15
Andrekleinnett-R9D091495.xml,1,default_category,3
Andresworld-BigSamsFunkyNationLiveAtCargo338.xml,5,music_and_entertainment,17
Andresworld-PablosFinestHourVantagePoint725.xml,1,music_and_entertainment,27
Andresworld-PetestockTheGrandTour834.xml,53,music_and_entertainment,27
Andresworld-TheSecretOfAMojito234.xml,7,personal_or_auto-biographical,3
