video,shot_number,category,cluster
10zenmonkeys-DearInternetImSorry675.xml,6,technology,47
11minutu-EntrevistaAntonioBasagoitiPolitika2011Minutu265.xml,20,documentary,17
11minutu-EntrevistaJuanJosIbarretxePolitika2011Minutu923.xml,3,documentary,23
1801Media-iPhone3GWhatDoPeopleKnow259.xml,17,default_category,33
210tvmusic-InterviewWithVerityBandAtTheWarhol635.xml,4,music_and_entertainment,64
210tvmusic-VerityBandRawAndUncut354.xml,1,music_and_entertainment,3
571mul470r-OhhhhhhBama392.xml,42,the_environment,22
8bitjoystick-DaveHorsey_seattlePi_eventmp4203.xml,1,default_category,30
8bitjoystick-TiggaRyuDaCatsAwesomeOutsideAdventure537.xml,7,default_category,14
Aabbey1-DavidHartmanChallengesFacingModernJewryInIsraelAndTheD328.xml,8,religion,22
Aabbey1-DavidHartmanTheContingentFeatureOfTheJewishViewOfHisto566.xml,5,religion,6
Aabbey1-DonnielHartmanGenesis1822970.xml,1,religion,45
Aabbey1-DonnielHartmanHowDreamsForFutureCanBecomeNightmaresFor365.xml,3,religion,19
Aabbey1-DonnielHartmanIsraelsStrugglesInGazaToFightAJustWarIn468.xml,1,videoblogging,40
Aabbey1-DonnielHartmanOnRoshHashana5769RethinkWhoYouAre237.xml,1,religion,24
Aabbey1-DonnielHartmanStoriesOfTheProphets646.xml,3,religion,6
Aabbey1-HolyEnvyLecturesOnReligiousPluralismInHonorOfKristerSt239.xml,11,religion,2
Aabbey1-MajorityAndMinorityInJewishLifeNoamZoharLLR668.xml,5,religion,60
Aabbey1-MicahGoodmanTheComplexitiesOfIsraeliIdentity348.xml,98,religion,56
Aabbey1-ParadigmsOfResponseInPostHolocaustPhilosophyRabbiRachelS920.xml,3,religion,6
Aabbey1-RachelSabathBeitHalachmiThreeModelsOfTorahOnCelebrating136.xml,2,religion,49
Aabbey1-ShalomHartmanInstitutesInnovativeTheologyConference661.xml,5,religion,51
Aabbey1-SoloveitchikTheRabbiAndHartmanThePhilosopher602.xml,2,videoblogging,53
Aaronjupiter-MuscleUp759.xml,90,documentary,12
ABCNewspapers-BlackBeltGranny347.xml,4,the_mainstream_media,17
ABCNewspapers-ChemnitzerConcertina100.xml,2,the_mainstream_media,49
Abird-ThrownFromTheHolidayTrain826.xml,25,default_category,37
AbsoluteDisaster-CraigTheWerewolf1753.xml,11,comedy,35
ACDigest-AnnapolisCityDigest103551.xml,58,default_category,22
ACDigest-AnnapolisCityDigest107788.xml,73,default_category,0
ACDigest-AnnapolisCityDigest108396.xml,38,default_category,22
AceWebsites-HowToFindAndInstallATheme591.xml,41,default_category,14
ACMNational-NCMR2008Spectrum20UsingPublicAirwavesToBuildTheFuture928.xml,13,technology,22
Acnethai-414.xml,2,health,14
Acnethai-EP4HowToMakeUpForAcneFromBobbiBrown565.xml,7,health,30
Actorschecklist-ArgentinasBikinisAndSoccerBallsTranceBandTSpigotJunebugs517.xml,79,default_category,24
Actorschecklist-DeadlyPursuitCarChaseThrillerFastestBassGuitaristHollywo111.xml,62,music_and_entertainment,53
Actorschecklist-TurboTheTrailerAndFilmComposerJermaineStegallConductsTh636.xml,19,default_category,10
Adobedreamer-ApplicationWorkspaceOverview128.xml,5,educational,56
Adobedreamer-Basics313.xml,54,educational,56
Adobedreamer-CleaningUpYourCode369.xml,6,technology,18
Adobedreamer-CodeToolbar161.xml,5,educational,56
Adobedreamer-ConstructionOfABasicWebsite690.xml,78,educational,56
Adobedreamer-CoveredInTisCourse132.xml,1,educational,27
Adobedreamer-CreatingNewPages952.xml,9,technology,11
Adobedreamer-DreamweaverViewOptions911.xml,10,educational,18
Adobedreamer-HowToCreateAnEmailLink283.xml,6,technology,11
Adobedreamer-HTMLTutorial576.xml,37,educational,56
Adobedreamer-Introduction127.xml,1,educational,18
Adobedreamer-TheBasics983.xml,12,educational,18
Adobedreamer-TheDocumentToolbar845.xml,19,web_development_and_sites,11
Adobedreamer-TheInsertBar208.xml,3,web_development_and_sites,18
Adobedreamer-ThePropertiesOfDreamweaverCS3330.xml,95,technology,56
Adobedreamer-TheStructureOfXMLCode806.xml,7,technology,18
Adobedreamer-using_mysql_admin852.xml,16,technology,18
Adobedreamer-WhatIsMySQL343.xml,2,technology,11
Adobedreamer-XMLBasics582.xml,8,technology,18
Adobefireworks-BlurDodgeAndSharpen840.xml,3,educational,11
Adobefireworks-BrushPreserve315.xml,1,educational,18
Adobefireworks-FireworksSmartWebIntergration409.xml,28,educational,18
Adobefireworks-ImageMasks896.xml,3,educational,18
Adobefireworks-ImportAndExportWithFireworksCS3111.xml,14,educational,11
Adobefireworks-WorkingWithLayersCS3Style263.xml,9,educational,18
Adventcalendar-December15th618.xml,2,educational,21
Adventcalendar-December17th902.xml,2,default_category,36
Adventcalendar-December18th499.xml,2,educational,63
Aerobroken-ABNRockUpdate11072008WS229.xml,2,music_and_entertainment,64
Aerobroken-ABNRockUpdate11212008339.xml,4,music_and_entertainment,53
Aerobroken-ABNRockUpdate12052008776.xml,2,music_and_entertainment,47
Agaelebe-14EDTEDCarlosBrando444.xml,5,conferences_and_other_events,59
Agaelebe-ResultsONDayAleksandarMandic715.xml,17,conferences_and_other_events,3
Agaelebe-RubyRailsNoMundoRealFbioKung992.xml,2,default_category,17
Agahran-ClosetCollapsePart1534.xml,1,personal_or_auto-biographical,45
Agimble-TheProfitPartnerPresentsFrazierOLeary476.xml,71,business,12
AGORANEWS3-Villaverde01175.xml,9,citizen_journalism,44
AGORAVIDEOS4-animalesNocturnosEnElESTAS405.xml,4,default_category,63
AIMTV-SeymourHershUSIsFundingAlQaedaToCounterIran937.xml,70,politics,0
AlanTaylor925-ALANANDREWTAYLORFILMMAKERSHOWREEL915.xml,14,personal_or_auto-biographical,28
AlanTaylor925-AloneShortFilm417.xml,32,movies_and_television,45
