cluster,category,precision
0,conferences_and_other_events,0.17886178861788618
1,conferences_and_other_events,0.18627450980392157
10,health,0.288135593220339
100,movies_and_television,0.5
1000,music_and_entertainment,0.3333333333333333
1001,conferences_and_other_events,1.0
1002,autos_and_vehicles,1.0
1003,comedy,0.5
1004,travel,1.0
1005,citizen_journalism,1.0
1006,conferences_and_other_events,0.4
1007,food_and_drink,1.0
1008,movies_and_television,1.0
1009,travel,1.0
101,citizen_journalism,0.8333333333333334
1010,business,1.0
1011,health,1.0
1012,gaming,1.0
1013,default_category,1.0
1014,health,1.0
1015,autos_and_vehicles,1.0
1016,gaming,1.0
1017,health,1.0
1018,travel,1.0
1019,citizen_journalism,1.0
102,gaming,0.3
1020,religion,1.0
1021,politics,1.0
1022,food_and_drink,1.0
1023,conferences_and_other_events,0.3333333333333333
1024,default_category,1.0
1025,food_and_drink,1.0
1026,autos_and_vehicles,0.3333333333333333
1027,default_category,1.0
1028,travel,1.0
1029,travel,1.0
103,travel,0.26666666666666666
1030,default_category,1.0
1031,business,0.5
1032,travel,1.0
1033,citizen_journalism,1.0
1034,citizen_journalism,1.0
1035,music_and_entertainment,1.0
1036,default_category,1.0
1037,art,0.5
1038,politics,1.0
1039,politics,1.0
104,travel,0.5
1040,art,0.5
1041,autos_and_vehicles,1.0
1042,citizen_journalism,1.0
1043,art,1.0
1044,health,1.0
1045,autos_and_vehicles,0.3333333333333333
1046,travel,1.0
1047,default_category,1.0
1048,default_category,1.0
1049,the_mainstream_media,1.0
105,citizen_journalism,0.75
1050,movies_and_television,1.0
1051,comedy,1.0
1052,movies_and_television,1.0
1053,health,0.6666666666666666
1054,default_category,1.0
1055,videoblogging,1.0
1056,technology,1.0
1057,default_category,1.0
1058,art,1.0
1059,travel,1.0
106,citizen_journalism,1.0
1060,travel,1.0
1061,default_category,1.0
1062,conferences_and_other_events,1.0
1063,art,1.0
1064,travel,1.0
1065,travel,1.0
1066,comedy,1.0
1067,videoblogging,1.0
1068,travel,1.0
1069,sports,1.0
107,citizen_journalism,0.6
1070,web_development_and_sites,1.0
1071,comedy,1.0
1072,business,1.0
1073,travel,1.0
1074,personal_or_auto-biographical,1.0
1075,music_and_entertainment,1.0
1076,web_development_and_sites,1.0
1077,web_development_and_sites,1.0
1078,videoblogging,1.0
1079,default_category,1.0
108,citizen_journalism,0.6666666666666666
1080,food_and_drink,1.0
1081,travel,1.0
1082,videoblogging,1.0
1083,citizen_journalism,1.0
1084,comedy,1.0
1085,default_category,1.0
1086,health,1.0
1087,citizen_journalism,1.0
1088,school_and_education,1.0
1089,travel,1.0
109,travel,0.25
1090,default_category,1.0
1091,food_and_drink,1.0
1092,sports,1.0
1093,autos_and_vehicles,1.0
1094,travel,1.0
1095,default_category,1.0
1096,travel,1.0
1097,comedy,1.0
1098,default_category,1.0
1099,personal_or_auto-biographical,1.0
11,food_and_drink,0.425
110,conferences_and_other_events,0.4
1100,religion,1.0
1101,food_and_drink,1.0
1102,art,1.0
1103,travel,1.0
1104,conferences_and_other_events,1.0
1105,educational,1.0
1106,comedy,1.0
1107,conferences_and_other_events,1.0
1108,health,1.0
1109,the_mainstream_media,1.0
111,conferences_and_other_events,0.2222222222222222
1110,citizen_journalism,1.0
1111,default_category,1.0
1112,autos_and_vehicles,1.0
1113,school_and_education,1.0
1114,conferences_and_other_events,1.0
1115,travel,1.0
1116,food_and_drink,1.0
1117,gaming,1.0
1118,travel,1.0
1119,conferences_and_other_events,1.0
112,travel,0.2857142857142857
1120,conferences_and_other_events,1.0
1121,travel,1.0
1122,citizen_journalism,1.0
1123,religion,1.0
1124,the_mainstream_media,1.0
1125,health,1.0
1126,travel,1.0
1127,conferences_and_other_events,1.0
1128,movies_and_television,1.0
1129,food_and_drink,1.0
113,citizen_journalism,0.2
1130,citizen_journalism,1.0
1131,default_category,1.0
1132,autos_and_vehicles,1.0
1133,food_and_drink,1.0
1134,the_mainstream_media,1.0
1135,travel,1.0
1136,food_and_drink,1.0
1137,food_and_drink,1.0
1138,educational,0.5
1139,autos_and_vehicles,1.0
114,autos_and_vehicles,0.6666666666666666
1140,citizen_journalism,1.0
1141,food_and_drink,1.0
1142,art,1.0
1143,art,1.0
1144,the_mainstream_media,1.0
1145,educational,1.0
1146,conferences_and_other_events,1.0
1147,school_and_education,0.5
1148,religion,1.0
1149,default_category,1.0
115,videoblogging,0.3333333333333333
1150,comedy,1.0
1151,videoblogging,1.0
1152,health,1.0
1153,travel,1.0
1154,literature,1.0
1155,travel,1.0
1156,web_development_and_sites,1.0
1157,travel,1.0
1158,videoblogging,1.0
1159,default_category,1.0
116,food_and_drink,0.3333333333333333
1160,technology,1.0
1161,videoblogging,1.0
1162,comedy,1.0
1163,comedy,1.0
1164,art,1.0
1165,movies_and_television,1.0
1166,default_category,1.0
1167,conferences_and_other_events,0.5
1168,food_and_drink,1.0
1169,literature,1.0
117,conferences_and_other_events,0.25
1170,gaming,1.0
1171,travel,1.0
1172,comedy,1.0
1173,movies_and_television,1.0
1174,movies_and_television,1.0
1175,travel,1.0
1176,art,1.0
1177,travel,1.0
1178,videoblogging,1.0
1179,citizen_journalism,1.0
118,default_category,0.42857142857142855
1180,autos_and_vehicles,1.0
1181,conferences_and_other_events,1.0
1182,videoblogging,1.0
1183,the_mainstream_media,1.0
1184,technology,1.0
1185,videoblogging,1.0
1186,personal_or_auto-biographical,1.0
1187,literature,1.0
1188,travel,1.0
1189,conferences_and_other_events,1.0
119,citizen_journalism,0.4444444444444444
1190,default_category,0.5
1191,food_and_drink,1.0
1192,autos_and_vehicles,0.3333333333333333
1193,art,1.0
1194,food_and_drink,1.0
1195,religion,1.0
1196,conferences_and_other_events,0.3333333333333333
1197,art,1.0
1198,travel,1.0
1199,art,0.5
12,comedy,0.25925925925925924
120,travel,0.2857142857142857
1200,religion,1.0
1201,conferences_and_other_events,0.5
1202,conferences_and_other_events,0.5
1203,videoblogging,1.0
1204,conferences_and_other_events,1.0
1205,conferences_and_other_events,0.5
1206,conferences_and_other_events,0.6666666666666666
1207,conferences_and_other_events,1.0
1208,citizen_journalism,0.5
1209,citizen_journalism,0.3333333333333333
121,citizen_journalism,0.4
1210,sports,1.0
1211,travel,1.0
1212,conferences_and_other_events,0.3333333333333333
1213,default_category,1.0
1214,travel,1.0
1215,religion,1.0
1216,health,0.2857142857142857
1217,health,0.5
1218,politics,1.0
1219,citizen_journalism,1.0
122,travel,0.4
1220,default_category,1.0
1221,web_development_and_sites,1.0
1222,travel,1.0
1223,default_category,1.0
1224,travel,1.0
1225,religion,1.0
1226,literature,1.0
1227,travel,1.0
1228,comedy,1.0
1229,conferences_and_other_events,1.0
123,citizen_journalism,0.5
1230,default_category,1.0
1231,school_and_education,0.5
1232,personal_or_auto-biographical,1.0
1233,videoblogging,1.0
1234,travel,1.0
1235,movies_and_television,1.0
1236,art,1.0
1237,art,1.0
1238,sports,1.0
1239,school_and_education,1.0
124,default_category,0.3333333333333333
1240,default_category,1.0
1241,travel,1.0
1242,comedy,1.0
1243,videoblogging,1.0
1244,travel,1.0
1245,the_mainstream_media,1.0
1246,autos_and_vehicles,1.0
1247,school_and_education,1.0
1248,religion,1.0
1249,citizen_journalism,1.0
125,literature,0.8
1250,food_and_drink,1.0
1251,literature,1.0
1252,travel,1.0
1253,food_and_drink,1.0
1254,autos_and_vehicles,1.0
1255,videoblogging,1.0
1256,documentary,1.0
1257,default_category,1.0
1258,personal_or_auto-biographical,1.0
1259,travel,1.0
126,citizen_journalism,0.2857142857142857
1260,videoblogging,1.0
1261,gaming,0.5
1262,citizen_journalism,0.75
1263,travel,1.0
1264,educational,1.0
1265,the_mainstream_media,1.0
1266,health,1.0
1267,autos_and_vehicles,1.0
1268,the_mainstream_media,1.0
1269,personal_or_auto-biographical,0.5
127,citizen_journalism,0.4
1270,health,1.0
1271,autos_and_vehicles,0.5
1272,health,1.0
1273,the_mainstream_media,1.0
1274,autos_and_vehicles,0.5
1275,travel,1.0
1276,music_and_entertainment,1.0
1277,health,1.0
1278,health,0.5
1279,health,1.0
128,videoblogging,0.4
1280,conferences_and_other_events,1.0
1281,food_and_drink,1.0
1282,citizen_journalism,1.0
1283,food_and_drink,1.0
1284,conferences_and_other_events,1.0
1285,conferences_and_other_events,1.0
1286,citizen_journalism,1.0
1287,citizen_journalism,1.0
1288,conferences_and_other_events,1.0
1289,technology,1.0
129,travel,0.5
1290,comedy,1.0
1291,default_category,1.0
1292,videoblogging,1.0
1293,food_and_drink,1.0
1294,comedy,1.0
1295,citizen_journalism,1.0
1296,politics,1.0
1297,videoblogging,1.0
1298,travel,1.0
1299,citizen_journalism,1.0
13,food_and_drink,0.3939393939393939
130,autos_and_vehicles,0.4
1300,citizen_journalism,1.0
1301,travel,1.0
1302,travel,1.0
1303,conferences_and_other_events,0.42857142857142855
1304,default_category,0.5
1305,conferences_and_other_events,0.5
1306,conferences_and_other_events,0.5
1307,food_and_drink,1.0
1308,travel,1.0
1309,web_development_and_sites,1.0
131,travel,0.3333333333333333
1310,citizen_journalism,1.0
1311,comedy,1.0
1312,travel,1.0
1313,health,1.0
1314,literature,1.0
1315,personal_or_auto-biographical,1.0
1316,literature,1.0
1317,default_category,0.25
1318,travel,1.0
1319,default_category,1.0
132,conferences_and_other_events,0.4
1320,religion,1.0
1321,default_category,1.0
1322,food_and_drink,1.0
1323,health,1.0
1324,sports,1.0
1325,travel,1.0
1326,citizen_journalism,1.0
1327,autos_and_vehicles,0.5
1328,default_category,1.0
1329,travel,1.0
133,art,0.3333333333333333
1330,music_and_entertainment,1.0
1331,literature,1.0
1332,politics,1.0
1333,food_and_drink,1.0
1334,the_mainstream_media,1.0
1335,default_category,0.5
1336,music_and_entertainment,1.0
1337,literature,1.0
1338,literature,1.0
1339,documentary,0.5
134,autos_and_vehicles,1.0
1340,default_category,1.0
1341,the_mainstream_media,1.0
1342,movies_and_television,1.0
1343,literature,1.0
1344,gaming,1.0
1345,literature,1.0
1346,sports,1.0
1347,food_and_drink,1.0
1348,food_and_drink,1.0
1349,web_development_and_sites,1.0
135,default_category,0.6666666666666666
1350,movies_and_television,1.0
1351,conferences_and_other_events,0.3333333333333333
1352,web_development_and_sites,1.0
1353,religion,1.0
1354,comedy,1.0
1355,travel,1.0
1356,comedy,1.0
1357,gaming,1.0
1358,autos_and_vehicles,0.5
1359,travel,1.0
136,autos_and_vehicles,0.75
1360,autos_and_vehicles,1.0
1361,conferences_and_other_events,1.0
1362,food_and_drink,1.0
1363,citizen_journalism,1.0
1364,the_mainstream_media,1.0
1365,travel,1.0
1366,default_category,1.0
1367,the_mainstream_media,1.0
1368,citizen_journalism,1.0
1369,comedy,1.0
137,food_and_drink,0.6
1370,food_and_drink,0.5
1371,technology,1.0
1372,conferences_and_other_events,1.0
1373,autos_and_vehicles,1.0
1374,documentary,1.0
1375,travel,1.0
1376,conferences_and_other_events,1.0
1377,travel,1.0
1378,travel,1.0
1379,food_and_drink,1.0
138,food_and_drink,0.4
1380,food_and_drink,1.0
1381,travel,1.0
1382,videoblogging,1.0
1383,videoblogging,1.0
1384,the_mainstream_media,1.0
1385,videoblogging,1.0
1386,religion,1.0
