cluster,category,precision
593,default_category,1.0
643,religion,1.0
592,travel,1.0
344,conferences_and_other_events,0.5
345,comedy,0.5
346,movies_and_television,0.5
347,conferences_and_other_events,0.5
340,citizen_journalism,0.5
341,business,0.5
342,citizen_journalism,0.5
343,conferences_and_other_events,0.5
2918,travel,1.0
348,travel,0.5
349,videoblogging,1.0
2919,videoblogging,1.0
512,music_and_entertainment,1.0
594,travel,1.0
2318,citizen_journalism,1.0
2319,travel,1.0
2316,travel,1.0
2317,travel,1.0
2314,health,1.0
2315,travel,1.0
2312,citizen_journalism,1.0
2313,travel,1.0
2310,conferences_and_other_events,1.0
2311,autos_and_vehicles,1.0
298,travel,1.0
299,citizen_journalism,0.5
296,citizen_journalism,0.5
297,citizen_journalism,1.0
294,conferences_and_other_events,0.5
295,citizen_journalism,1.0
292,travel,1.0
293,citizen_journalism,0.25
290,citizen_journalism,1.0
291,citizen_journalism,1.0
587,music_and_entertainment,1.0
270,default_category,0.6666666666666666
271,comedy,1.0
272,health,1.0
273,health,1.0
274,citizen_journalism,1.0
275,conferences_and_other_events,0.5
276,autos_and_vehicles,1.0
277,religion,0.5
278,the_mainstream_media,1.0
279,web_development_and_sites,1.0
738,autos_and_vehicles,1.0
581,personal_or_auto-biographical,1.0
2268,food_and_drink,1.0
2269,conferences_and_other_events,1.0
2262,politics,1.0
2263,sports,1.0
2260,health,1.0
2261,health,1.0
2266,citizen_journalism,1.0
2267,conferences_and_other_events,1.0
2264,technology,1.0
2265,art,1.0
2442,conferences_and_other_events,1.0
2443,literature,1.0
2440,movies_and_television,1.0
2441,health,1.0
2446,autos_and_vehicles,1.0
2447,citizen_journalism,1.0
2444,videoblogging,1.0
2445,conferences_and_other_events,0.5
2448,literature,1.0
2449,gaming,1.0
108,citizen_journalism,0.8
109,school_and_education,0.6
102,health,0.5
103,food_and_drink,0.2857142857142857
100,conferences_and_other_events,0.4
101,politics,0.4
106,conferences_and_other_events,0.2
107,art,0.2
104,conferences_and_other_events,0.3333333333333333
105,travel,0.4
2046,art,1.0
2047,movies_and_television,1.0
2044,educational,1.0
2045,comedy,1.0
2042,conferences_and_other_events,1.0
2043,default_category,1.0
2040,autos_and_vehicles,1.0
2041,educational,1.0
2048,travel,1.0
2049,videoblogging,1.0
2836,school_and_education,1.0
2688,literature,1.0
2689,religion,1.0
2684,conferences_and_other_events,1.0
2685,travel,1.0
2686,comedy,1.0
2687,art,1.0
2680,travel,1.0
2681,comedy,1.0
2682,travel,1.0
2683,personal_or_auto-biographical,1.0
99,default_category,0.4
98,food_and_drink,0.3333333333333333
91,movies_and_television,0.8333333333333334
90,conferences_and_other_events,0.4
93,citizen_journalism,0.75
92,comedy,0.3333333333333333
95,citizen_journalism,0.4
94,autos_and_vehicles,0.2
97,art,0.6
96,autos_and_vehicles,0.8333333333333334
1991,travel,1.0
1622,videoblogging,1.0
1621,health,1.0
1620,travel,1.0
1627,literature,1.0
1994,travel,1.0
1625,religion,1.0
1624,health,1.0
1999,travel,1.0
1998,citizen_journalism,1.0
1629,default_category,1.0
1628,autos_and_vehicles,1.0
2860,music_and_entertainment,1.0
2861,food_and_drink,1.0
2862,music_and_entertainment,1.0
2863,web_development_and_sites,1.0
2864,travel,1.0
2865,travel,1.0
2866,technology,1.0
2867,art,1.0
2868,technology,1.0
2869,school_and_education,1.0
557,web_development_and_sites,1.0
556,default_category,1.0
551,travel,1.0
550,conferences_and_other_events,1.0
553,conferences_and_other_events,1.0
552,food_and_drink,1.0
1199,videoblogging,1.0
1198,autos_and_vehicles,1.0
1191,conferences_and_other_events,1.0
1190,videoblogging,1.0
1193,art,1.0
1192,music_and_entertainment,1.0
1195,comedy,1.0
1194,travel,1.0
1197,sports,1.0
1196,citizen_journalism,1.0
1759,autos_and_vehicles,1.0
1758,politics,1.0
1757,politics,1.0
1756,citizen_journalism,1.0
1755,politics,1.0
1754,health,1.0
1753,travel,1.0
1752,health,1.0
1751,health,1.0
1750,gaming,1.0
1177,comedy,1.0
1176,documentary,1.0
1175,videoblogging,1.0
1174,default_category,1.0
1173,the_mainstream_media,1.0
1172,health,1.0
1171,health,1.0
1170,videoblogging,1.0
1179,autos_and_vehicles,1.0
1178,videoblogging,1.0
511,technology,1.0
510,conferences_and_other_events,1.0
513,default_category,1.0
644,music_and_entertainment,1.0
1285,personal_or_auto-biographical,1.0
1284,autos_and_vehicles,1.0
1287,autos_and_vehicles,1.0
1286,food_and_drink,1.0
1281,politics,1.0
1280,politics,1.0
1283,default_category,1.0
1282,movies_and_television,1.0
515,conferences_and_other_events,1.0
879,art,1.0
1289,web_development_and_sites,1.0
1288,videoblogging,1.0
514,autos_and_vehicles,1.0
1579,food_and_drink,1.0
1578,health,1.0
689,citizen_journalism,1.0
517,citizen_journalism,1.0
1573,default_category,1.0
1572,autos_and_vehicles,1.0
1571,conferences_and_other_events,1.0
1570,citizen_journalism,1.0
1577,conferences_and_other_events,1.0
1576,health,0.5
1575,default_category,1.0
1574,travel,1.0
662,politics,1.0
458,movies_and_television,1.0
459,travel,1.0
621,religion,1.0
873,default_category,0.5
620,school_and_education,1.0
627,travel,1.0
626,travel,1.0
2741,conferences_and_other_events,1.0
625,food_and_drink,1.0
2740,videoblogging,1.0
624,food_and_drink,1.0
2743,conferences_and_other_events,1.0
1371,comedy,1.0
1370,autos_and_vehicles,1.0
1373,default_category,1.0
1372,literature,1.0
1375,travel,1.0
1374,travel,1.0
1377,travel,1.0
1376,citizen_journalism,1.0
1379,art,1.0
1378,default_category,1.0
452,conferences_and_other_events,1.0
409,technology,1.0
2744,autos_and_vehicles,1.0
453,comedy,1.0
2747,videoblogging,1.0
454,travel,1.0
2746,health,1.0
455,music_and_entertainment,1.0
9,citizen_journalism,0.5416666666666666
456,videoblogging,1.0
2748,art,1.0
457,travel,1.0
379,travel,1.0
378,sports,1.0
371,travel,1.0
370,videoblogging,1.0
373,default_category,1.0
372,conferences_and_other_events,1.0
375,default_category,1.0
