cluster,category,precision
643,conferences_and_other_events,1.0
592,travel,1.0
344,literature,0.5
345,comedy,0.5
346,default_category,0.5
347,music_and_entertainment,0.5
340,citizen_journalism,1.0
341,health,0.5
342,sports,0.5
343,default_category,0.5
348,literature,1.0
349,art,0.5
594,web_development_and_sites,1.0
298,conferences_and_other_events,0.25
299,business,0.2
296,movies_and_television,0.5
297,health,1.0
294,conferences_and_other_events,0.5
295,autos_and_vehicles,1.0
292,conferences_and_other_events,1.0
293,the_mainstream_media,1.0
290,citizen_journalism,0.4
291,default_category,0.5
587,default_category,0.5
270,autos_and_vehicles,0.5
271,citizen_journalism,0.5
272,conferences_and_other_events,0.5
273,autos_and_vehicles,0.5
274,autos_and_vehicles,1.0
275,food_and_drink,0.5
276,autos_and_vehicles,0.5
277,autos_and_vehicles,0.5
278,autos_and_vehicles,1.0
279,movies_and_television,0.5
581,conferences_and_other_events,1.0
642,conferences_and_other_events,0.5
108,travel,0.6
109,citizen_journalism,0.8333333333333334
102,default_category,0.2
103,movies_and_television,0.4
100,default_category,0.6
101,videoblogging,0.3
106,conferences_and_other_events,0.5
107,comedy,0.3333333333333333
104,food_and_drink,0.3333333333333333
105,autos_and_vehicles,0.2
99,travel,0.42857142857142855
98,citizen_journalism,0.8333333333333334
91,music_and_entertainment,0.42857142857142855
90,comedy,0.42857142857142855
93,food_and_drink,0.3333333333333333
92,travel,0.3
95,citizen_journalism,0.5
94,citizen_journalism,0.36363636363636365
97,travel,0.4
96,school_and_education,0.42857142857142855
1623,citizen_journalism,1.0
1622,default_category,0.5
1621,citizen_journalism,1.0
1620,travel,1.0
1627,travel,1.0
1626,default_category,0.5
1625,travel,1.0
1624,travel,1.0
1629,default_category,1.0
1628,food_and_drink,1.0
559,travel,1.0
558,conferences_and_other_events,1.0
555,music_and_entertainment,1.0
554,the_mainstream_media,1.0
557,default_category,1.0
556,educational,1.0
551,travel,1.0
550,art,1.0
553,gaming,1.0
552,travel,1.0
1199,personal_or_auto-biographical,1.0
1198,religion,1.0
1191,videoblogging,1.0
1190,health,1.0
1193,personal_or_auto-biographical,1.0
1192,food_and_drink,0.5
1195,default_category,1.0
1194,travel,1.0
1197,default_category,1.0
1196,travel,1.0
1759,music_and_entertainment,1.0
1758,art,1.0
1757,autos_and_vehicles,1.0
1756,travel,1.0
1755,food_and_drink,1.0
1754,the_mainstream_media,1.0
1753,food_and_drink,1.0
1752,videoblogging,1.0
1751,videoblogging,1.0
1750,travel,1.0
1177,conferences_and_other_events,0.5
1176,travel,1.0
1175,conferences_and_other_events,1.0
1174,food_and_drink,1.0
1173,movies_and_television,1.0
1172,autos_and_vehicles,1.0
1171,travel,1.0
1170,sports,1.0
1179,default_category,1.0
1178,food_and_drink,1.0
511,sports,1.0
510,documentary,1.0
513,default_category,0.5
644,food_and_drink,1.0
1285,default_category,1.0
1284,food_and_drink,1.0
1287,food_and_drink,1.0
1286,default_category,1.0
1281,art,0.5
1280,food_and_drink,1.0
1283,politics,1.0
1282,religion,1.0
515,travel,1.0
879,autos_and_vehicles,1.0
1289,default_category,1.0
1288,food_and_drink,1.0
514,personal_or_auto-biographical,1.0
1579,videoblogging,1.0
1578,conferences_and_other_events,1.0
689,travel,1.0
517,web_development_and_sites,1.0
1573,travel,1.0
1572,videoblogging,1.0
1571,citizen_journalism,0.5
1570,travel,1.0
1577,conferences_and_other_events,0.3333333333333333
1576,travel,1.0
1575,citizen_journalism,1.0
1574,gaming,1.0
458,travel,1.0
459,personal_or_auto-biographical,1.0
621,food_and_drink,1.0
873,art,1.0
620,default_category,1.0
627,travel,1.0
626,food_and_drink,1.0
625,educational,1.0
624,travel,1.0
1371,sports,1.0
1370,food_and_drink,1.0
405,sports,1.0
1372,travel,1.0
1375,default_category,1.0
1374,travel,1.0
1377,comedy,1.0
1376,travel,1.0
1379,personal_or_auto-biographical,1.0
1378,default_category,1.0
452,citizen_journalism,1.0
409,comedy,1.0
408,travel,1.0
453,educational,1.0
454,videoblogging,1.0
455,movies_and_television,1.0
456,default_category,1.0
457,travel,1.0
379,citizen_journalism,0.5
378,travel,1.0
371,citizen_journalism,0.5
370,art,0.5
373,educational,0.5
372,autos_and_vehicles,0.5
375,default_category,0.5
374,school_and_education,0.5
377,citizen_journalism,0.5
376,conferences_and_other_events,0.5
393,web_development_and_sites,1.0
392,movies_and_television,0.5
391,food_and_drink,0.5
390,food_and_drink,0.5
397,conferences_and_other_events,0.5
396,food_and_drink,1.0
395,videoblogging,1.0
394,citizen_journalism,1.0
399,videoblogging,1.0
398,food_and_drink,1.0
895,web_development_and_sites,1.0
245,literature,1.0
244,conferences_and_other_events,0.5
247,documentary,0.3333333333333333
246,conferences_and_other_events,0.5
241,travel,1.0
240,educational,0.5
243,food_and_drink,0.5
242,educational,0.5
249,educational,0.5
248,travel,0.5
972,travel,1.0
646,travel,1.0
179,autos_and_vehicles,0.6666666666666666
178,autos_and_vehicles,0.6666666666666666
177,the_mainstream_media,0.6666666666666666
176,citizen_journalism,0.25
175,comedy,0.3333333333333333
174,business,0.3333333333333333
173,comedy,0.3333333333333333
172,autos_and_vehicles,0.3333333333333333
171,literature,0.3333333333333333
170,autos_and_vehicles,0.25
656,citizen_journalism,0.5
657,conferences_and_other_events,1.0
654,web_development_and_sites,1.0
655,autos_and_vehicles,1.0
652,travel,1.0
653,the_mainstream_media,1.0
650,videoblogging,1.0
651,autos_and_vehicles,1.0
1601,conferences_and_other_events,0.5
1600,food_and_drink,1.0
659,default_category,1.0
1603,citizen_journalism,1.0
1602,gaming,1.0
1973,videoblogging,1.0
1604,food_and_drink,1.0
1607,literature,1.0
1606,conferences_and_other_events,1.0
1968,gaming,1.0
1969,travel,1.0
1618,politics,1.0
1619,videoblogging,1.0
1616,comedy,1.0
1617,citizen_journalism,1.0
1614,videoblogging,1.0
1615,food_and_drink,1.0
1960,conferences_and_other_events,1.0
1961,religion,1.0
1610,conferences_and_other_events,1.0
1611,technology,1.0
1114,citizen_journalism,1.0
1768,movies_and_television,1.0
1769,travel,1.0
1762,food_and_drink,1.0
1763,travel,1.0
1760,food_and_drink,1.0
1761,food_and_drink,1.0
1766,videoblogging,1.0
1767,web_development_and_sites,1.0
1764,business,1.0
1765,food_and_drink,1.0
1142,travel,1.0
1143,food_and_drink,1.0
1140,default_category,1.0
1141,documentary,1.0
1146,autos_and_vehicles,1.0
1147,business,1.0
1144,autos_and_vehicles,1.0
1145,autos_and_vehicles,1.0
1148,autos_and_vehicles,1.0
1149,default_category,0.5
769,health,1.0
1546,art,1.0
1547,art,1.0
1544,travel,1.0
1545,movies_and_television,1.0
1542,personal_or_auto-biographical,1.0
1543,videoblogging,1.0
1540,default_category,1.0
1541,school_and_education,0.5
698,food_and_drink,1.0
699,the_mainstream_media,1.0
1548,sports,1.0
1549,school_and_education,1.0
542,travel,1.0
543,comedy,1.0
540,religion,1.0
541,art,1.0
546,web_development_and_sites,1.0
547,default_category,1.0
544,travel,1.0
1781,travel,1.0
548,default_category,1.0
549,comedy,1.0
760,food_and_drink,1.0
761,conferences_and_other_events,1.0
766,art,1.0
767,autos_and_vehicles,1.0
764,comedy,0.5
765,personal_or_auto-biographical,0.5
414,the_mainstream_media,1.0
415,travel,1.0
416,travel,1.0
417,conferences_and_other_events,1.0
410,movies_and_television,1.0
1389,health,1.0
412,videoblogging,1.0
413,food_and_drink,1.0
1384,conferences_and_other_events,1.0
1385,educational,1.0
1386,comedy,1.0
1387,conferences_and_other_events,1.0
1380,religion,1.0
419,technology,1.0
1382,art,1.0
1383,travel,1.0
1254,citizen_journalism,0.5
368,comedy,0.5
369,citizen_journalism,0.5
366,conferences_and_other_events,0.5
367,comedy,0.5
364,conferences_and_other_events,0.5
365,educational,0.5
362,the_mainstream_media,0.5
363,autos_and_vehicles,0.5
360,travel,1.0
361,comedy,0.5
380,travel,0.5
381,videoblogging,0.5
382,videoblogging,1.0
383,politics,0.5
384,autos_and_vehicles,0.5
385,personal_or_auto-biographical,0.5
386,citizen_journalism,0.5
387,school_and_education,1.0
388,travel,0.5
389,autos_and_vehicles,0.5
258,travel,0.6666666666666666
259,personal_or_auto-biographical,1.0
252,autos_and_vehicles,0.5
253,autos_and_vehicles,1.0
250,food_and_drink,1.0
251,autos_and_vehicles,0.5
256,documentary,0.5
257,movies_and_television,0.5
254,personal_or_auto-biographical,0.5
255,movies_and_television,1.0
900,web_development_and_sites,1.0
901,travel,1.0
168,autos_and_vehicles,0.25
169,default_category,0.75
164,literature,0.5
165,art,0.25
166,comedy,0.5
167,autos_and_vehicles,0.25
160,citizen_journalism,0.75
161,citizen_journalism,0.75
162,food_and_drink,0.6666666666666666
163,travel,0.75
908,the_mainstream_media,1.0
909,food_and_drink,1.0
678,citizen_journalism,1.0
609,travel,1.0
679,religion,1.0
1814,comedy,1.0
1815,videoblogging,1.0
1816,default_category,1.0
1817,art,1.0
1810,food_and_drink,1.0
1811,autos_and_vehicles,0.5
1812,travel,1.0
1813,business,1.0
1818,religion,1.0
1819,videoblogging,1.0
670,travel,1.0
671,documentary,1.0
1609,citizen_journalism,1.0
1608,citizen_journalism,1.0
1979,technology,1.0
1978,food_and_drink,1.0
1977,educational,1.0
1976,videoblogging,1.0
1975,school_and_education,1.0
1974,travel,1.0
1605,conferences_and_other_events,1.0
1972,food_and_drink,1.0
1971,food_and_drink,1.0
1970,videoblogging,1.0
809,religion,1.0
808,travel,1.0
803,travel,1.0
802,religion,1.0
801,the_mainstream_media,1.0
800,the_mainstream_media,1.0
807,travel,1.0
806,autos_and_vehicles,1.0
805,travel,1.0
804,travel,1.0
1775,music_and_entertainment,0.5
1774,food_and_drink,1.0
1777,movies_and_television,1.0
1776,art,1.0
1771,autos_and_vehicles,1.0
1770,food_and_drink,1.0
1773,movies_and_television,1.0
1772,autos_and_vehicles,1.0
1779,videoblogging,1.0
1778,the_mainstream_media,1.0
608,comedy,1.0
1159,business,0.5
1158,food_and_drink,1.0
1155,travel,1.0
1154,videoblogging,1.0
1157,autos_and_vehicles,1.0
1156,comedy,1.0
1151,personal_or_auto-biographical,1.0
1150,conferences_and_other_events,1.0
1153,conferences_and_other_events,1.0
1152,autos_and_vehicles,1.0
59,health,0.46153846153846156
58,default_category,0.42857142857142855
1551,travel,1.0
1550,default_category,1.0
1553,videoblogging,1.0
1552,comedy,1.0
1555,the_mainstream_media,1.0
1554,travel,1.0
1557,school_and_education,1.0
1556,autos_and_vehicles,1.0
1559,citizen_journalism,1.0
1558,religion,1.0
57,school_and_education,0.3333333333333333
56,citizen_journalism,0.2727272727272727
51,school_and_education,0.36363636363636365
50,citizen_journalism,0.6
53,citizen_journalism,0.625
52,travel,0.3076923076923077
537,default_category,1.0
536,art,1.0
535,food_and_drink,1.0
534,food_and_drink,1.0
533,comedy,1.0
532,travel,1.0
531,conferences_and_other_events,1.0
530,web_development_and_sites,1.0
539,movies_and_television,1.0
538,health,1.0
429,health,1.0
428,sports,1.0
1399,travel,1.0
1398,gaming,1.0
421,travel,1.0
420,comedy,1.0
423,school_and_education,1.0
422,autos_and_vehicles,1.0
425,health,1.0
1392,default_category,1.0
1391,citizen_journalism,1.0
1390,the_mainstream_media,1.0
853,politics,1.0
229,art,0.5
228,conferences_and_other_events,0.3333333333333333
227,comedy,0.6666666666666666
226,conferences_and_other_events,0.3333333333333333
225,comedy,0.3333333333333333
224,religion,0.25
223,travel,0.5
222,music_and_entertainment,0.3333333333333333
221,literature,0.3333333333333333
220,citizen_journalism,0.375
763,conferences_and_other_events,1.0
151,art,0.16666666666666666
150,citizen_journalism,0.25
153,citizen_journalism,1.0
152,health,0.4
155,movies_and_television,0.5
154,food_and_drink,0.75
157,conferences_and_other_events,0.5
156,default_category,0.5
159,travel,0.4
158,technology,0.3333333333333333
1293,conferences_and_other_events,1.0
1807,default_category,1.0
1806,literature,1.0
1805,travel,1.0
1804,travel,1.0
1803,food_and_drink,1.0
1802,personal_or_auto-biographical,1.0
1801,sports,1.0
1800,videoblogging,1.0
1809,art,1.0
1808,conferences_and_other_events,1.0
1256,autos_and_vehicles,1.0
1948,travel,1.0
1949,travel,1.0
1257,health,1.0
1942,web_development_and_sites,1.0
1943,the_mainstream_media,1.0
1940,the_mainstream_media,1.0
1941,conferences_and_other_events,1.0
1946,travel,1.0
1947,religion,1.0
1944,school_and_education,0.6666666666666666
1945,travel,1.0
818,art,1.0
0,conferences_and_other_events,0.20430107526881722
1255,travel,1.0
810,sports,1.0
1252,citizen_journalism,1.0
812,educational,1.0
813,food_and_drink,1.0
814,food_and_drink,1.0
815,videoblogging,1.0
816,travel,1.0
1253,religion,0.3333333333333333
1250,autos_and_vehicles,1.0
1251,autos_and_vehicles,1.0
1490,default_category,1.0
1491,conferences_and_other_events,1.0
1492,the_mainstream_media,1.0
1493,food_and_drink,1.0
