cluster,category,precision
0,citizen_journalism,0.6666666666666666
1,citizen_journalism,0.7
10,citizen_journalism,0.7692307692307693
100,citizen_journalism,0.75
1000,movies_and_television,1.0
1001,videoblogging,1.0
1002,default_category,1.0
1003,food_and_drink,1.0
1004,religion,1.0
1005,autos_and_vehicles,1.0
1006,the_mainstream_media,1.0
1007,travel,1.0
1008,food_and_drink,1.0
1009,travel,1.0
101,travel,1.0
1010,conferences_and_other_events,1.0
1011,food_and_drink,1.0
1012,travel,1.0
1013,default_category,1.0
1014,travel,1.0
1015,conferences_and_other_events,1.0
1016,food_and_drink,1.0
1017,autos_and_vehicles,1.0
1018,personal_or_auto-biographical,1.0
1019,gaming,1.0
102,conferences_and_other_events,0.5
1020,food_and_drink,1.0
1021,politics,1.0
1022,documentary,1.0
1023,default_category,1.0
1024,travel,1.0
1025,school_and_education,1.0
1026,autos_and_vehicles,1.0
1027,travel,1.0
1028,travel,1.0
1029,default_category,1.0
103,conferences_and_other_events,0.5
1030,default_category,1.0
1031,personal_or_auto-biographical,1.0
1032,comedy,1.0
1033,comedy,1.0
1034,autos_and_vehicles,1.0
1035,travel,1.0
1036,travel,1.0
1037,travel,1.0
1038,movies_and_television,1.0
1039,default_category,1.0
104,citizen_journalism,0.75
1040,the_mainstream_media,1.0
1041,autos_and_vehicles,1.0
1042,documentary,1.0
1043,food_and_drink,1.0
1044,food_and_drink,1.0
1045,food_and_drink,1.0
1046,conferences_and_other_events,1.0
1047,health,1.0
1048,food_and_drink,1.0
1049,business,1.0
105,sports,0.4
1050,food_and_drink,1.0
1051,videoblogging,1.0
1052,travel,1.0
1053,art,1.0
1054,autos_and_vehicles,1.0
1055,citizen_journalism,1.0
1056,health,1.0
1057,personal_or_auto-biographical,1.0
1058,default_category,1.0
1059,default_category,1.0
106,art,0.3333333333333333
1060,health,1.0
1061,conferences_and_other_events,1.0
1062,autos_and_vehicles,1.0
1063,autos_and_vehicles,1.0
1064,autos_and_vehicles,1.0
1065,web_development_and_sites,1.0
1066,autos_and_vehicles,1.0
1067,web_development_and_sites,1.0
1068,travel,1.0
1069,food_and_drink,1.0
107,citizen_journalism,1.0
1070,travel,1.0
1071,educational,1.0
1072,autos_and_vehicles,1.0
1073,art,1.0
1074,comedy,1.0
1075,web_development_and_sites,1.0
1076,videoblogging,1.0
1077,technology,1.0
1078,personal_or_auto-biographical,1.0
1079,travel,1.0
108,travel,0.6
1080,conferences_and_other_events,1.0
1081,sports,1.0
1082,health,1.0
1083,sports,1.0
1084,personal_or_auto-biographical,1.0
1085,comedy,1.0
1086,autos_and_vehicles,1.0
1087,videoblogging,1.0
1088,art,1.0
1089,food_and_drink,1.0
109,school_and_education,0.6666666666666666
1090,travel,1.0
1091,food_and_drink,1.0
1092,religion,1.0
1093,conferences_and_other_events,1.0
1094,travel,1.0
1095,web_development_and_sites,1.0
1096,personal_or_auto-biographical,1.0
1097,the_mainstream_media,1.0
1098,default_category,1.0
1099,art,1.0
11,citizen_journalism,0.8333333333333334
110,citizen_journalism,1.0
1100,comedy,1.0
