cluster,category,precision
593,travel,1.0
643,literature,1.0
592,sports,1.0
344,conferences_and_other_events,1.0
345,videoblogging,1.0
346,the_mainstream_media,1.0
347,default_category,1.0
340,conferences_and_other_events,1.0
341,travel,1.0
342,personal_or_auto-biographical,1.0
343,educational,1.0
348,travel,1.0
349,citizen_journalism,0.5
512,travel,1.0
594,art,1.0
2318,travel,1.0
2319,travel,1.0
2316,food_and_drink,1.0
2317,conferences_and_other_events,1.0
2314,food_and_drink,1.0
2315,food_and_drink,0.5
2312,travel,1.0
2313,food_and_drink,1.0
2310,videoblogging,1.0
2311,videoblogging,1.0
298,citizen_journalism,1.0
299,default_category,1.0
296,videoblogging,1.0
297,videoblogging,1.0
294,travel,1.0
295,sports,1.0
292,travel,1.0
293,citizen_journalism,1.0
290,default_category,1.0
291,travel,1.0
587,conferences_and_other_events,1.0
270,videoblogging,1.0
271,business,1.0
272,educational,1.0
273,technology,1.0
274,educational,1.0
275,school_and_education,1.0
276,travel,1.0
277,educational,1.0
278,travel,1.0
279,conferences_and_other_events,1.0
738,travel,1.0
581,travel,1.0
2268,gaming,0.5
2269,conferences_and_other_events,1.0
2262,web_development_and_sites,1.0
2263,default_category,1.0
2260,gaming,1.0
2261,travel,1.0
2266,web_development_and_sites,1.0
2267,food_and_drink,1.0
2264,religion,1.0
2265,educational,1.0
2442,travel,1.0
2443,food_and_drink,1.0
2440,conferences_and_other_events,1.0
2441,default_category,1.0
2446,web_development_and_sites,1.0
2447,music_and_entertainment,1.0
2444,food_and_drink,1.0
2445,educational,1.0
2448,technology,1.0
2449,videoblogging,1.0
108,technology,0.5
109,citizen_journalism,0.6666666666666666
102,conferences_and_other_events,0.42857142857142855
103,citizen_journalism,0.3333333333333333
100,travel,0.6666666666666666
101,school_and_education,0.6666666666666666
106,travel,0.5
107,autos_and_vehicles,0.3333333333333333
104,food_and_drink,0.3333333333333333
105,autos_and_vehicles,0.6666666666666666
2046,citizen_journalism,1.0
2047,default_category,1.0
2044,default_category,1.0
2045,citizen_journalism,1.0
2042,travel,1.0
2043,conferences_and_other_events,1.0
2040,default_category,1.0
2041,food_and_drink,0.5
2048,health,1.0
2049,default_category,1.0
2688,politics,1.0
2689,travel,1.0
2684,travel,0.4
2685,comedy,0.3333333333333333
2686,food_and_drink,1.0
2687,comedy,1.0
2680,art,1.0
2681,music_and_entertainment,1.0
2682,travel,0.2857142857142857
2683,food_and_drink,1.0
99,autos_and_vehicles,0.25
98,business,0.4
91,conferences_and_other_events,0.5
90,default_category,0.6666666666666666
93,movies_and_television,0.6666666666666666
92,citizen_journalism,1.0
95,citizen_journalism,1.0
94,conferences_and_other_events,1.0
97,autos_and_vehicles,1.0
96,movies_and_television,1.0
1991,videoblogging,1.0
1622,autos_and_vehicles,1.0
1621,travel,1.0
1620,travel,1.0
1627,travel,1.0
1994,food_and_drink,1.0
1625,religion,1.0
1624,travel,0.5
1999,default_category,1.0
1998,default_category,1.0
1629,conferences_and_other_events,1.0
1628,videoblogging,1.0
559,citizen_journalism,1.0
558,default_category,1.0
555,citizen_journalism,1.0
554,documentary,1.0
557,travel,1.0
556,food_and_drink,1.0
551,conferences_and_other_events,1.0
550,travel,1.0
553,food_and_drink,1.0
552,conferences_and_other_events,1.0
1199,health,1.0
1198,art,1.0
1191,autos_and_vehicles,1.0
1190,food_and_drink,1.0
1193,the_mainstream_media,1.0
1192,videoblogging,1.0
1195,food_and_drink,1.0
1194,conferences_and_other_events,1.0
1197,politics,1.0
1196,conferences_and_other_events,1.0
1759,travel,1.0
1758,literature,0.6666666666666666
1757,comedy,1.0
1756,health,1.0
1755,default_category,1.0
1754,travel,1.0
1753,comedy,1.0
1752,conferences_and_other_events,1.0
1751,music_and_entertainment,1.0
1750,comedy,1.0
1177,videoblogging,1.0
1176,health,1.0
1175,food_and_drink,1.0
1174,movies_and_television,1.0
1173,conferences_and_other_events,1.0
1172,art,1.0
1171,autos_and_vehicles,1.0
1170,comedy,0.25
1179,travel,1.0
1178,personal_or_auto-biographical,1.0
511,web_development_and_sites,1.0
510,citizen_journalism,1.0
513,conferences_and_other_events,1.0
644,personal_or_auto-biographical,1.0
1285,documentary,1.0
1284,art,1.0
1287,personal_or_auto-biographical,1.0
