cluster,category,precision
0,citizen_journalism,0.8979591836734694
1,travel,0.16129032258064516
10,conferences_and_other_events,0.6153846153846154
100,conferences_and_other_events,0.2857142857142857
1000,religion,1.0
1001,travel,1.0
1002,school_and_education,1.0
1003,technology,1.0
1004,music_and_entertainment,1.0
1005,conferences_and_other_events,1.0
1006,default_category,1.0
1007,comedy,1.0
1008,autos_and_vehicles,1.0
1009,travel,1.0
101,conferences_and_other_events,0.3333333333333333
1010,autos_and_vehicles,1.0
1011,personal_or_auto-biographical,1.0
1012,web_development_and_sites,1.0
1013,the_mainstream_media,1.0
1014,school_and_education,1.0
1015,conferences_and_other_events,1.0
1016,travel,1.0
1017,autos_and_vehicles,1.0
1018,conferences_and_other_events,1.0
1019,documentary,1.0
102,travel,0.5
1020,travel,1.0
1021,comedy,1.0
1022,conferences_and_other_events,1.0
1023,autos_and_vehicles,0.5
1024,food_and_drink,1.0
1025,travel,1.0
1026,default_category,1.0
1027,travel,1.0
1028,default_category,1.0
1029,web_development_and_sites,1.0
103,default_category,1.0
1030,comedy,0.5
1031,travel,1.0
1032,travel,1.0
1033,citizen_journalism,1.0
1034,health,1.0
1035,comedy,1.0
1036,citizen_journalism,1.0
1037,autos_and_vehicles,1.0
1038,videoblogging,1.0
1039,conferences_and_other_events,1.0
104,technology,0.6666666666666666
1040,the_mainstream_media,1.0
1041,travel,1.0
1042,health,1.0
1043,personal_or_auto-biographical,1.0
1044,conferences_and_other_events,1.0
1045,comedy,1.0
1046,conferences_and_other_events,1.0
1047,travel,1.0
1048,travel,1.0
1049,autos_and_vehicles,1.0
105,citizen_journalism,0.6666666666666666
1050,autos_and_vehicles,1.0
1051,educational,1.0
1052,travel,1.0
1053,food_and_drink,1.0
1054,the_mainstream_media,1.0
1055,travel,1.0
1056,movies_and_television,1.0
1057,health,1.0
1058,citizen_journalism,1.0
1059,sports,1.0
106,movies_and_television,0.3333333333333333
1060,web_development_and_sites,1.0
1061,documentary,1.0
1062,travel,1.0
1063,autos_and_vehicles,1.0
1064,food_and_drink,1.0
1065,videoblogging,1.0
1066,food_and_drink,1.0
1067,music_and_entertainment,1.0
1068,travel,1.0
1069,the_mainstream_media,1.0
107,health,1.0
1070,travel,1.0
1071,conferences_and_other_events,1.0
1072,autos_and_vehicles,1.0
1073,school_and_education,1.0
1074,conferences_and_other_events,1.0
1075,food_and_drink,1.0
1076,videoblogging,1.0
1077,travel,1.0
1078,web_development_and_sites,1.0
1079,travel,1.0
108,health,1.0
1080,politics,1.0
1081,politics,1.0
1082,travel,1.0
1083,food_and_drink,1.0
1084,personal_or_auto-biographical,1.0
1085,travel,1.0
1086,autos_and_vehicles,1.0
1087,comedy,1.0
1088,autos_and_vehicles,1.0
1089,videoblogging,1.0
109,health,1.0
1090,travel,1.0
1091,health,1.0
1092,health,1.0
1093,travel,1.0
1094,default_category,0.5
1095,travel,1.0
1096,videoblogging,1.0
1097,food_and_drink,1.0
1098,conferences_and_other_events,1.0
1099,autos_and_vehicles,1.0
11,health,0.2857142857142857
110,school_and_education,0.6666666666666666
1100,default_category,1.0
1101,autos_and_vehicles,1.0
1102,personal_or_auto-biographical,1.0
1103,religion,1.0
1104,videoblogging,1.0
1105,personal_or_auto-biographical,1.0
1106,music_and_entertainment,1.0
1107,health,1.0
1108,autos_and_vehicles,1.0
1109,sports,1.0
111,gaming,1.0
1110,the_mainstream_media,1.0
1111,the_mainstream_media,1.0
1112,comedy,1.0
1113,autos_and_vehicles,1.0
1114,conferences_and_other_events,1.0
1115,conferences_and_other_events,1.0
1116,travel,1.0
1117,documentary,1.0
1118,art,1.0
1119,conferences_and_other_events,1.0
112,the_mainstream_media,0.6666666666666666
1120,health,1.0
1121,autos_and_vehicles,1.0
1122,web_development_and_sites,1.0
1123,web_development_and_sites,1.0
1124,food_and_drink,1.0
1125,art,1.0
1126,the_mainstream_media,1.0
1127,comedy,1.0
1128,school_and_education,1.0
1129,travel,1.0
113,conferences_and_other_events,0.3333333333333333
1130,documentary,1.0
1131,autos_and_vehicles,1.0
1132,food_and_drink,1.0
1133,food_and_drink,1.0
1134,autos_and_vehicles,1.0
1135,default_category,1.0
1136,school_and_education,1.0
1137,the_mainstream_media,1.0
1138,school_and_education,1.0
1139,web_development_and_sites,1.0
114,autos_and_vehicles,0.3333333333333333
1140,travel,1.0
1141,health,1.0
1142,travel,1.0
1143,politics,1.0
1144,citizen_journalism,1.0
1145,conferences_and_other_events,1.0
1146,technology,1.0
1147,travel,1.0
1148,health,1.0
1149,autos_and_vehicles,1.0
115,movies_and_television,1.0
1150,educational,1.0
1151,personal_or_auto-biographical,1.0
1152,food_and_drink,1.0
1153,music_and_entertainment,1.0
1154,sports,1.0
1155,art,1.0
1156,citizen_journalism,1.0
1157,personal_or_auto-biographical,1.0
1158,movies_and_television,1.0
1159,autos_and_vehicles,1.0
116,comedy,0.6666666666666666
1160,health,1.0
1161,autos_and_vehicles,1.0
1162,sports,1.0
1163,web_development_and_sites,1.0
1164,health,1.0
1165,autos_and_vehicles,1.0
1166,health,1.0
1167,comedy,1.0
1168,conferences_and_other_events,1.0
1169,health,1.0
117,citizen_journalism,1.0
1170,personal_or_auto-biographical,1.0
1171,travel,1.0
1172,school_and_education,1.0
1173,default_category,1.0
1174,videoblogging,1.0
1175,health,1.0
1176,autos_and_vehicles,1.0
1177,web_development_and_sites,1.0
1178,conferences_and_other_events,1.0
1179,the_mainstream_media,1.0
118,autos_and_vehicles,0.3333333333333333
1180,autos_and_vehicles,1.0
1181,autos_and_vehicles,1.0
1182,default_category,1.0
1183,conferences_and_other_events,1.0
1184,travel,1.0
1185,default_category,1.0
1186,default_category,1.0
1187,autos_and_vehicles,1.0
1188,religion,1.0
1189,politics,1.0
119,literature,0.6666666666666666
1190,literature,1.0
1191,web_development_and_sites,1.0
1192,conferences_and_other_events,1.0
1193,autos_and_vehicles,1.0
1194,autos_and_vehicles,1.0
1195,movies_and_television,1.0
1196,food_and_drink,1.0
1197,food_and_drink,1.0
1198,art,1.0
1199,default_category,1.0
12,citizen_journalism,0.42105263157894735
120,default_category,0.3333333333333333
1200,autos_and_vehicles,1.0
1201,gaming,1.0
1202,autos_and_vehicles,1.0
1203,default_category,1.0
1204,art,1.0
1205,food_and_drink,1.0
1206,food_and_drink,1.0
1207,default_category,1.0
1208,videoblogging,1.0
1209,religion,1.0
121,autos_and_vehicles,0.3333333333333333
1210,travel,1.0
1211,autos_and_vehicles,1.0
1212,videoblogging,1.0
1213,travel,1.0
1214,music_and_entertainment,1.0
1215,conferences_and_other_events,1.0
1216,citizen_journalism,0.5
1217,travel,1.0
1218,conferences_and_other_events,1.0
1219,default_category,1.0
122,conferences_and_other_events,0.4
1220,documentary,1.0
1221,default_category,1.0
1222,the_mainstream_media,1.0
1223,default_category,1.0
1224,videoblogging,1.0
1225,web_development_and_sites,1.0
1226,business,1.0
1227,autos_and_vehicles,1.0
1228,travel,1.0
1229,autos_and_vehicles,0.5
123,comedy,0.3333333333333333
1230,educational,1.0
1231,citizen_journalism,1.0
1232,travel,1.0
1233,default_category,1.0
1234,autos_and_vehicles,1.0
1235,autos_and_vehicles,1.0
1236,default_category,1.0
1237,travel,1.0
1238,politics,1.0
1239,citizen_journalism,1.0
124,travel,0.6666666666666666
1240,travel,1.0
1241,autos_and_vehicles,0.5
1242,travel,1.0
1243,travel,1.0
1244,conferences_and_other_events,1.0
1245,travel,1.0
1246,conferences_and_other_events,1.0
1247,videoblogging,1.0
1248,autos_and_vehicles,1.0
1249,default_category,1.0
125,citizen_journalism,0.3333333333333333
1250,business,1.0
1251,citizen_journalism,1.0
1252,educational,1.0
1253,conferences_and_other_events,1.0
1254,food_and_drink,0.3333333333333333
1255,travel,1.0
1256,default_category,1.0
1257,comedy,1.0
1258,comedy,1.0
1259,travel,1.0
126,travel,0.6666666666666666
1260,videoblogging,1.0
1261,conferences_and_other_events,0.5
1262,travel,1.0
1263,health,1.0
1264,travel,1.0
1265,travel,1.0
1266,web_development_and_sites,1.0
1267,movies_and_television,1.0
1268,travel,1.0
1269,health,1.0
127,conferences_and_other_events,0.4
1270,autos_and_vehicles,1.0
1271,travel,1.0
1272,conferences_and_other_events,1.0
1273,the_mainstream_media,1.0
1274,gaming,1.0
1275,default_category,1.0
1276,conferences_and_other_events,1.0
1277,religion,1.0
1278,health,1.0
1279,autos_and_vehicles,1.0
128,food_and_drink,0.5
1280,conferences_and_other_events,1.0
1281,religion,1.0
1282,videoblogging,1.0
1283,autos_and_vehicles,1.0
1284,web_development_and_sites,1.0
1285,citizen_journalism,0.5714285714285714
1286,food_and_drink,1.0
1287,conferences_and_other_events,1.0
1288,videoblogging,1.0
1289,health,1.0
129,comedy,0.5
1290,documentary,1.0
1291,health,1.0
1292,art,0.3333333333333333
1293,web_development_and_sites,1.0
1294,movies_and_television,1.0
1295,comedy,1.0
1296,autos_and_vehicles,1.0
1297,personal_or_auto-biographical,1.0
1298,school_and_education,1.0
1299,travel,1.0
13,the_mainstream_media,0.8125
130,citizen_journalism,1.0
1300,travel,1.0
1301,videoblogging,1.0
1302,food_and_drink,1.0
1303,sports,1.0
1304,food_and_drink,1.0
1305,autos_and_vehicles,1.0
1306,art,1.0
1307,conferences_and_other_events,1.0
1308,movies_and_television,1.0
1309,food_and_drink,1.0
131,citizen_journalism,1.0
1310,health,1.0
1311,videoblogging,1.0
1312,art,1.0
1313,personal_or_auto-biographical,1.0
1314,travel,1.0
1315,autos_and_vehicles,1.0
1316,comedy,1.0
1317,travel,1.0
1318,health,1.0
1319,travel,1.0
132,citizen_journalism,0.5
1320,art,1.0
1321,food_and_drink,1.0
1322,autos_and_vehicles,1.0
1323,personal_or_auto-biographical,1.0
1324,autos_and_vehicles,1.0
1325,travel,1.0
1326,conferences_and_other_events,1.0
1327,personal_or_auto-biographical,1.0
1328,web_development_and_sites,1.0
1329,autos_and_vehicles,1.0
133,conferences_and_other_events,1.0
1330,autos_and_vehicles,1.0
1331,food_and_drink,1.0
1332,autos_and_vehicles,1.0
1333,art,1.0
1334,travel,1.0
1335,travel,1.0
1336,videoblogging,1.0
1337,business,1.0
1338,travel,1.0
1339,the_mainstream_media,1.0
134,travel,1.0
1340,conferences_and_other_events,1.0
1341,food_and_drink,1.0
1342,conferences_and_other_events,1.0
1343,politics,1.0
1344,citizen_journalism,1.0
1345,art,1.0
1346,art,1.0
1347,comedy,1.0
1348,health,1.0
1349,personal_or_auto-biographical,1.0
135,citizen_journalism,1.0
1350,travel,1.0
1351,conferences_and_other_events,0.5
1352,default_category,1.0
1353,food_and_drink,0.5
1354,gaming,1.0
1355,travel,1.0
1356,travel,1.0
1357,conferences_and_other_events,1.0
1358,travel,1.0
1359,school_and_education,1.0
136,citizen_journalism,0.5
1360,conferences_and_other_events,1.0
1361,food_and_drink,1.0
1362,travel,1.0
1363,default_category,1.0
1364,citizen_journalism,1.0
1365,religion,1.0
1366,travel,1.0
1367,videoblogging,1.0
1368,default_category,1.0
1369,religion,1.0
137,citizen_journalism,1.0
1370,business,1.0
1371,personal_or_auto-biographical,1.0
1372,travel,1.0
1373,conferences_and_other_events,1.0
1374,travel,1.0
1375,documentary,1.0
1376,food_and_drink,1.0
1377,food_and_drink,1.0
1378,conferences_and_other_events,1.0
1379,the_mainstream_media,1.0
138,citizen_journalism,0.5
1380,politics,1.0
1381,the_mainstream_media,1.0
1382,citizen_journalism,1.0
1383,travel,1.0
1384,citizen_journalism,1.0
1385,food_and_drink,1.0
1386,music_and_entertainment,1.0
1387,autos_and_vehicles,1.0
1388,conferences_and_other_events,1.0
1389,travel,1.0
139,movies_and_television,1.0
1390,videoblogging,1.0
1391,travel,1.0
1392,conferences_and_other_events,1.0
1393,travel,1.0
1394,conferences_and_other_events,1.0
1395,conferences_and_other_events,1.0
1396,autos_and_vehicles,1.0
1397,autos_and_vehicles,1.0
1398,comedy,1.0
1399,autos_and_vehicles,1.0
14,health,0.9411764705882353
140,art,0.5
1400,autos_and_vehicles,1.0
1401,the_mainstream_media,1.0
1402,gaming,1.0
1403,documentary,1.0
1404,technology,1.0
1405,travel,1.0
1406,educational,1.0
1407,art,1.0
1408,travel,1.0
1409,politics,1.0
141,citizen_journalism,0.5
1410,citizen_journalism,0.3888888888888889
1411,comedy,1.0
1412,travel,1.0
1413,conferences_and_other_events,1.0
1414,food_and_drink,1.0
1415,travel,1.0
1416,the_environment,1.0
1417,travel,1.0
1418,web_development_and_sites,1.0
1419,travel,1.0
142,autos_and_vehicles,1.0
1420,health,1.0
1421,citizen_journalism,0.5
1422,politics,1.0
1423,travel,1.0
1424,gaming,1.0
1425,food_and_drink,1.0
1426,autos_and_vehicles,0.5
1427,art,1.0
1428,comedy,1.0
1429,politics,1.0
143,conferences_and_other_events,1.0
1430,food_and_drink,1.0
1431,conferences_and_other_events,1.0
1432,food_and_drink,1.0
1433,comedy,1.0
1434,autos_and_vehicles,1.0
1435,web_development_and_sites,1.0
1436,religion,1.0
1437,default_category,1.0
1438,videoblogging,1.0
1439,food_and_drink,1.0
144,food_and_drink,0.4
1440,autos_and_vehicles,1.0
1441,autos_and_vehicles,1.0
1442,movies_and_television,1.0
1443,comedy,1.0
1444,citizen_journalism,1.0
1445,food_and_drink,1.0
1446,comedy,1.0
1447,the_mainstream_media,1.0
1448,art,1.0
1449,autos_and_vehicles,1.0
145,conferences_and_other_events,0.5
1450,health,1.0
1451,videoblogging,1.0
1452,comedy,1.0
1453,art,1.0
1454,school_and_education,1.0
1455,default_category,1.0
1456,health,1.0
1457,politics,1.0
1458,conferences_and_other_events,1.0
1459,default_category,1.0
146,travel,0.6666666666666666
1460,comedy,1.0
1461,web_development_and_sites,1.0
1462,autos_and_vehicles,1.0
1463,food_and_drink,1.0
1464,conferences_and_other_events,1.0
1465,documentary,1.0
1466,videoblogging,1.0
1467,comedy,1.0
1468,religion,1.0
1469,health,1.0
147,art,0.5
1470,web_development_and_sites,1.0
1471,art,1.0
1472,health,1.0
1473,documentary,1.0
1474,autos_and_vehicles,1.0
1475,autos_and_vehicles,1.0
1476,personal_or_auto-biographical,1.0
1477,personal_or_auto-biographical,1.0
1478,default_category,1.0
1479,conferences_and_other_events,1.0
148,citizen_journalism,0.5
1480,health,1.0
1481,default_category,1.0
1482,videoblogging,1.0
1483,videoblogging,1.0
1484,health,1.0
1485,health,1.0
1486,comedy,1.0
1487,sports,1.0
1488,autos_and_vehicles,1.0
1489,travel,1.0
149,autos_and_vehicles,0.5
1490,citizen_journalism,1.0
1491,literature,1.0
1492,autos_and_vehicles,1.0
1493,autos_and_vehicles,1.0
1494,business,1.0
1495,videoblogging,1.0
1496,politics,1.0
1497,autos_and_vehicles,1.0
1498,business,1.0
1499,religion,1.0
15,gaming,0.21052631578947367
150,default_category,0.5
1500,travel,1.0
1501,citizen_journalism,0.5
1502,autos_and_vehicles,1.0
1503,conferences_and_other_events,0.3333333333333333
1504,conferences_and_other_events,1.0
1505,web_development_and_sites,1.0
1506,conferences_and_other_events,1.0
1507,health,1.0
1508,travel,1.0
1509,default_category,1.0
151,autos_and_vehicles,0.5
1510,comedy,1.0
1511,business,1.0
1512,autos_and_vehicles,1.0
1513,school_and_education,1.0
1514,autos_and_vehicles,0.5
1515,travel,1.0
1516,personal_or_auto-biographical,1.0
1517,religion,1.0
1518,citizen_journalism,1.0
1519,travel,1.0
152,documentary,1.0
1520,conferences_and_other_events,1.0
1521,food_and_drink,1.0
1522,gaming,1.0
1523,travel,1.0
1524,web_development_and_sites,1.0
1525,travel,1.0
1526,travel,0.5
1527,food_and_drink,1.0
1528,travel,1.0
1529,autos_and_vehicles,1.0
153,default_category,0.2222222222222222
1530,religion,1.0
1531,school_and_education,1.0
1532,videoblogging,1.0
1533,the_mainstream_media,1.0
1534,food_and_drink,1.0
1535,health,1.0
1536,travel,1.0
1537,autos_and_vehicles,1.0
1538,health,1.0
1539,travel,1.0
154,autos_and_vehicles,1.0
1540,autos_and_vehicles,1.0
1541,videoblogging,1.0
1542,comedy,1.0
1543,the_mainstream_media,1.0
1544,default_category,1.0
1545,travel,1.0
1546,comedy,1.0
1547,default_category,1.0
1548,autos_and_vehicles,1.0
1549,comedy,1.0
155,religion,1.0
1550,travel,1.0
1551,citizen_journalism,1.0
1552,business,1.0
1553,politics,1.0
1554,conferences_and_other_events,1.0
1555,conferences_and_other_events,1.0
1556,conferences_and_other_events,1.0
1557,art,1.0
1558,conferences_and_other_events,1.0
1559,health,1.0
156,food_and_drink,0.3333333333333333
1560,autos_and_vehicles,1.0
1561,travel,1.0
1562,comedy,1.0
1563,videoblogging,1.0
1564,health,1.0
1565,gaming,1.0
1566,politics,1.0
1567,personal_or_auto-biographical,1.0
1568,food_and_drink,1.0
1569,travel,1.0
157,citizen_journalism,0.6
1570,videoblogging,1.0
1571,default_category,1.0
1572,the_mainstream_media,1.0
1573,food_and_drink,1.0
1574,default_category,1.0
1575,art,1.0
1576,art,1.0
1577,conferences_and_other_events,1.0
1578,technology,1.0
1579,travel,1.0
158,comedy,0.5
1580,travel,1.0
1581,music_and_entertainment,1.0
1582,travel,1.0
1583,health,1.0
1584,comedy,1.0
1585,the_mainstream_media,1.0
1586,movies_and_television,1.0
1587,conferences_and_other_events,1.0
1588,food_and_drink,1.0
1589,default_category,1.0
159,food_and_drink,1.0
1590,conferences_and_other_events,1.0
1591,videoblogging,1.0
1592,educational,1.0
1593,music_and_entertainment,1.0
1594,web_development_and_sites,1.0
1595,default_category,1.0
1596,default_category,1.0
1597,politics,1.0
1598,web_development_and_sites,1.0
1599,default_category,1.0
16,conferences_and_other_events,0.2857142857142857
160,food_and_drink,0.5
1600,default_category,1.0
1601,personal_or_auto-biographical,1.0
1602,travel,1.0
1603,conferences_and_other_events,1.0
1604,autos_and_vehicles,0.6666666666666666
1605,health,1.0
1606,travel,1.0
1607,food_and_drink,1.0
1608,movies_and_television,1.0
1609,citizen_journalism,1.0
161,technology,1.0
1610,travel,1.0
1611,travel,1.0
1612,the_mainstream_media,1.0
1613,the_mainstream_media,1.0
1614,business,1.0
1615,web_development_and_sites,1.0
1616,educational,1.0
1617,food_and_drink,1.0
1618,travel,1.0
1619,autos_and_vehicles,1.0
162,citizen_journalism,1.0
1620,health,1.0
1621,default_category,1.0
1622,literature,1.0
1623,the_mainstream_media,1.0
1624,health,1.0
1625,citizen_journalism,1.0
1626,the_mainstream_media,1.0
1627,technology,1.0
1628,autos_and_vehicles,1.0
1629,food_and_drink,1.0
163,autos_and_vehicles,1.0
1630,religion,1.0
1631,religion,1.0
1632,conferences_and_other_events,1.0
1633,health,1.0
1634,conferences_and_other_events,1.0
1635,art,1.0
1636,documentary,1.0
1637,conferences_and_other_events,0.5
1638,movies_and_television,1.0
1639,travel,1.0
164,educational,0.5
1640,default_category,1.0
1641,default_category,1.0
1642,autos_and_vehicles,1.0
1643,movies_and_television,1.0
1644,default_category,1.0
1645,comedy,1.0
1646,health,1.0
1647,art,1.0
1648,autos_and_vehicles,1.0
1649,food_and_drink,1.0
165,personal_or_auto-biographical,0.5
1650,default_category,1.0
1651,default_category,1.0
1652,autos_and_vehicles,1.0
1653,gaming,1.0
1654,health,1.0
1655,default_category,1.0
1656,art,1.0
1657,gaming,1.0
1658,conferences_and_other_events,1.0
1659,food_and_drink,1.0
166,autos_and_vehicles,1.0
1660,default_category,1.0
1661,citizen_journalism,1.0
1662,travel,1.0
1663,health,1.0
1664,citizen_journalism,1.0
1665,videoblogging,1.0
1666,conferences_and_other_events,1.0
1667,travel,1.0
1668,conferences_and_other_events,1.0
1669,conferences_and_other_events,1.0
167,the_mainstream_media,0.5
1670,citizen_journalism,1.0
1671,sports,1.0
1672,conferences_and_other_events,1.0
1673,citizen_journalism,1.0
1674,politics,1.0
1675,health,1.0
1676,conferences_and_other_events,1.0
1677,the_mainstream_media,1.0
1678,conferences_and_other_events,1.0
1679,default_category,1.0
168,travel,0.6666666666666666
1680,autos_and_vehicles,1.0
1681,personal_or_auto-biographical,1.0
1682,default_category,1.0
1683,documentary,1.0
1684,conferences_and_other_events,1.0
1685,default_category,1.0
1686,travel,1.0
1687,videoblogging,1.0
1688,travel,1.0
1689,videoblogging,1.0
169,comedy,0.5
1690,travel,0.5
1691,movies_and_television,1.0
1692,web_development_and_sites,1.0
1693,health,1.0
1694,health,1.0
1695,health,1.0
1696,health,1.0
1697,conferences_and_other_events,1.0
1698,conferences_and_other_events,1.0
1699,travel,1.0
17,food_and_drink,0.29411764705882354
170,default_category,0.5
1700,default_category,1.0
1701,default_category,1.0
1702,videoblogging,1.0
1703,sports,1.0
1704,health,1.0
1705,default_category,1.0
1706,conferences_and_other_events,1.0
1707,religion,1.0
1708,comedy,1.0
1709,conferences_and_other_events,1.0
171,health,1.0
1710,health,1.0
1711,food_and_drink,1.0
1712,videoblogging,1.0
1713,autos_and_vehicles,1.0
1714,autos_and_vehicles,1.0
1715,conferences_and_other_events,1.0
1716,citizen_journalism,1.0
1717,art,1.0
1718,videoblogging,1.0
1719,autos_and_vehicles,1.0
172,autos_and_vehicles,1.0
1720,conferences_and_other_events,1.0
1721,videoblogging,1.0
1722,conferences_and_other_events,1.0
1723,autos_and_vehicles,1.0
1724,sports,1.0
1725,default_category,0.5
1726,default_category,1.0
1727,web_development_and_sites,1.0
1728,documentary,1.0
1729,default_category,1.0
173,autos_and_vehicles,0.3333333333333333
1730,travel,0.5
1731,business,1.0
1732,school_and_education,1.0
1733,personal_or_auto-biographical,1.0
1734,autos_and_vehicles,1.0
1735,sports,1.0
1736,autos_and_vehicles,1.0
1737,religion,1.0
1738,technology,1.0
1739,travel,1.0
174,comedy,1.0
1740,gaming,1.0
1741,religion,1.0
1742,health,1.0
1743,business,1.0
1744,conferences_and_other_events,1.0
1745,literature,1.0
1746,default_category,1.0
1747,travel,1.0
1748,the_mainstream_media,1.0
1749,health,1.0
175,personal_or_auto-biographical,1.0
1750,religion,1.0
1751,personal_or_auto-biographical,1.0
1752,videoblogging,1.0
1753,art,1.0
1754,documentary,1.0
1755,default_category,1.0
1756,conferences_and_other_events,1.0
1757,literature,1.0
1758,politics,1.0
1759,videoblogging,1.0
176,sports,0.5
1760,travel,1.0
1761,health,1.0
1762,health,1.0
1763,food_and_drink,1.0
1764,videoblogging,1.0
1765,default_category,1.0
1766,movies_and_television,1.0
1767,conferences_and_other_events,0.25
1768,health,1.0
1769,comedy,0.5
177,travel,1.0
1770,travel,0.6
1771,religion,0.5
1772,autos_and_vehicles,1.0
1773,default_category,1.0
1774,religion,1.0
1775,personal_or_auto-biographical,1.0
1776,health,1.0
1777,conferences_and_other_events,1.0
1778,health,1.0
1779,food_and_drink,1.0
178,music_and_entertainment,0.5
1780,food_and_drink,1.0
1781,health,1.0
1782,business,0.5
1783,health,1.0
1784,travel,1.0
1785,sports,1.0
1786,sports,1.0
1787,videoblogging,1.0
1788,default_category,1.0
1789,comedy,1.0
179,default_category,0.5
1790,health,1.0
1791,travel,1.0
1792,the_mainstream_media,1.0
1793,default_category,1.0
1794,travel,1.0
1795,travel,1.0
1796,health,1.0
1797,the_mainstream_media,1.0
1798,conferences_and_other_events,1.0
1799,conferences_and_other_events,1.0
18,technology,0.5555555555555556
180,art,0.5
1800,default_category,1.0
1801,conferences_and_other_events,1.0
1802,default_category,1.0
1803,autos_and_vehicles,1.0
1804,conferences_and_other_events,1.0
1805,default_category,1.0
1806,the_mainstream_media,1.0
1807,travel,1.0
1808,comedy,1.0
1809,sports,1.0
181,literature,0.5
1810,videoblogging,1.0
1811,health,1.0
1812,politics,1.0
1813,autos_and_vehicles,1.0
1814,default_category,0.5
1815,movies_and_television,1.0
1816,citizen_journalism,1.0
1817,web_development_and_sites,1.0
1818,travel,1.0
1819,religion,1.0
182,citizen_journalism,0.5
1820,conferences_and_other_events,1.0
1821,school_and_education,1.0
1822,comedy,1.0
1823,travel,1.0
1824,the_mainstream_media,1.0
1825,art,1.0
1826,comedy,1.0
1827,web_development_and_sites,1.0
1828,health,1.0
1829,sports,1.0
183,comedy,0.5
1830,school_and_education,1.0
1831,comedy,1.0
1832,citizen_journalism,1.0
1833,health,1.0
1834,web_development_and_sites,1.0
1835,default_category,1.0
1836,food_and_drink,1.0
1837,health,1.0
1838,travel,1.0
1839,conferences_and_other_events,1.0
184,movies_and_television,1.0
1840,web_development_and_sites,1.0
1841,comedy,1.0
1842,default_category,1.0
1843,travel,1.0
1844,travel,1.0
1845,technology,1.0
1846,movies_and_television,1.0
1847,videoblogging,1.0
1848,food_and_drink,1.0
1849,travel,1.0
185,citizen_journalism,0.5
1850,autos_and_vehicles,1.0
1851,travel,1.0
1852,travel,1.0
1853,sports,1.0
1854,personal_or_auto-biographical,1.0
1855,music_and_entertainment,1.0
1856,default_category,1.0
1857,personal_or_auto-biographical,1.0
1858,travel,1.0
1859,documentary,1.0
186,citizen_journalism,0.5
1860,web_development_and_sites,1.0
1861,literature,1.0
1862,comedy,1.0
1863,travel,1.0
1864,default_category,1.0
1865,citizen_journalism,1.0
1866,web_development_and_sites,1.0
1867,default_category,1.0
1868,food_and_drink,1.0
1869,travel,1.0
187,citizen_journalism,1.0
1870,travel,1.0
1871,travel,1.0
1872,travel,1.0
1873,travel,1.0
1874,sports,1.0
1875,citizen_journalism,1.0
1876,art,1.0
1877,default_category,1.0
1878,default_category,1.0
1879,conferences_and_other_events,1.0
188,technology,0.5
1880,sports,1.0
1881,movies_and_television,1.0
1882,travel,1.0
1883,citizen_journalism,1.0
1884,travel,1.0
1885,sports,1.0
1886,food_and_drink,1.0
1887,personal_or_auto-biographical,1.0
1888,videoblogging,1.0
1889,autos_and_vehicles,1.0
189,default_category,1.0
1890,citizen_journalism,1.0
1891,the_mainstream_media,1.0
1892,citizen_journalism,1.0
1893,conferences_and_other_events,1.0
1894,web_development_and_sites,1.0
1895,citizen_journalism,1.0
1896,citizen_journalism,1.0
1897,videoblogging,1.0
1898,default_category,1.0
1899,conferences_and_other_events,1.0
19,food_and_drink,0.3684210526315789
190,travel,1.0
1900,default_category,1.0
1901,religion,1.0
1902,citizen_journalism,1.0
1903,travel,1.0
1904,movies_and_television,1.0
1905,health,1.0
1906,health,1.0
1907,art,1.0
1908,autos_and_vehicles,1.0
1909,citizen_journalism,1.0
191,comedy,0.5
1910,default_category,1.0
1911,videoblogging,1.0
1912,the_mainstream_media,1.0
1913,web_development_and_sites,1.0
1914,food_and_drink,1.0
1915,religion,1.0
1916,citizen_journalism,1.0
1917,travel,1.0
1918,videoblogging,1.0
1919,videoblogging,1.0
192,food_and_drink,1.0
1920,travel,1.0
1921,citizen_journalism,1.0
1922,movies_and_television,1.0
1923,citizen_journalism,1.0
1924,citizen_journalism,1.0
1925,travel,1.0
1926,food_and_drink,1.0
1927,travel,1.0
1928,school_and_education,1.0
1929,travel,1.0
193,conferences_and_other_events,0.5
1930,citizen_journalism,1.0
1931,religion,1.0
1932,autos_and_vehicles,1.0
1933,web_development_and_sites,1.0
1934,travel,1.0
1935,travel,1.0
1936,autos_and_vehicles,1.0
1937,sports,1.0
1938,travel,1.0
1939,religion,1.0
194,citizen_journalism,0.5
1940,conferences_and_other_events,1.0
1941,travel,1.0
1942,videoblogging,1.0
1943,conferences_and_other_events,1.0
1944,food_and_drink,1.0
1945,conferences_and_other_events,1.0
1946,citizen_journalism,1.0
1947,food_and_drink,1.0
1948,default_category,1.0
1949,travel,1.0
195,movies_and_television,0.5
1950,conferences_and_other_events,1.0
1951,school_and_education,1.0
1952,movies_and_television,1.0
1953,the_mainstream_media,1.0
1954,art,1.0
1955,food_and_drink,1.0
1956,the_mainstream_media,1.0
1957,conferences_and_other_events,1.0
1958,personal_or_auto-biographical,1.0
1959,citizen_journalism,1.0
196,travel,0.6666666666666666
