video,shot_number,category,cluster
10zenmonkeys-DearInternetImSorry675.xml,6,technology,34
11minutu-EntrevistaAntonioBasagoitiPolitika2011Minutu265.xml,20,documentary,3
11minutu-EntrevistaJuanJosIbarretxePolitika2011Minutu923.xml,3,documentary,26
1801Media-iPhone3GWhatDoPeopleKnow259.xml,17,default_category,27
210tvmusic-InterviewWithVerityBandAtTheWarhol635.xml,4,music_and_entertainment,42
210tvmusic-VerityBandRawAndUncut354.xml,1,music_and_entertainment,15
571mul470r-OhhhhhhBama392.xml,42,the_environment,57
8bitjoystick-DaveHorsey_seattlePi_eventmp4203.xml,1,default_category,20
8bitjoystick-TiggaRyuDaCatsAwesomeOutsideAdventure537.xml,7,default_category,3
Aabbey1-DavidHartmanChallengesFacingModernJewryInIsraelAndTheD328.xml,8,religion,57
Aabbey1-DavidHartmanTheContingentFeatureOfTheJewishViewOfHisto566.xml,5,religion,40
Aabbey1-DonnielHartmanGenesis1822970.xml,1,religion,32
Aabbey1-DonnielHartmanHowDreamsForFutureCanBecomeNightmaresFor365.xml,3,religion,33
Aabbey1-DonnielHartmanIsraelsStrugglesInGazaToFightAJustWarIn468.xml,1,videoblogging,50
Aabbey1-DonnielHartmanOnRoshHashana5769RethinkWhoYouAre237.xml,1,religion,53
Aabbey1-DonnielHartmanStoriesOfTheProphets646.xml,3,religion,58
Aabbey1-HolyEnvyLecturesOnReligiousPluralismInHonorOfKristerSt239.xml,11,religion,58
Aabbey1-MajorityAndMinorityInJewishLifeNoamZoharLLR668.xml,5,religion,52
Aabbey1-MicahGoodmanTheComplexitiesOfIsraeliIdentity348.xml,98,religion,17
Aabbey1-ParadigmsOfResponseInPostHolocaustPhilosophyRabbiRachelS920.xml,3,religion,3
Aabbey1-RachelSabathBeitHalachmiThreeModelsOfTorahOnCelebrating136.xml,2,religion,52
Aabbey1-ShalomHartmanInstitutesInnovativeTheologyConference661.xml,5,religion,53
Aabbey1-SoloveitchikTheRabbiAndHartmanThePhilosopher602.xml,2,videoblogging,12
Aaronjupiter-MuscleUp759.xml,90,documentary,17
ABCNewspapers-BlackBeltGranny347.xml,4,the_mainstream_media,4
ABCNewspapers-ChemnitzerConcertina100.xml,2,the_mainstream_media,32
Abird-ThrownFromTheHolidayTrain826.xml,25,default_category,23
AbsoluteDisaster-CraigTheWerewolf1753.xml,11,comedy,31
ACDigest-AnnapolisCityDigest103551.xml,58,default_category,57
ACDigest-AnnapolisCityDigest107788.xml,73,default_category,30
ACDigest-AnnapolisCityDigest108396.xml,38,default_category,57
AceWebsites-HowToFindAndInstallATheme591.xml,41,default_category,14
ACMNational-NCMR2008Spectrum20UsingPublicAirwavesToBuildTheFuture928.xml,13,technology,57
Acnethai-414.xml,2,health,3
Acnethai-EP4HowToMakeUpForAcneFromBobbiBrown565.xml,7,health,26
Actorschecklist-ArgentinasBikinisAndSoccerBallsTranceBandTSpigotJunebugs517.xml,79,default_category,12
Actorschecklist-DeadlyPursuitCarChaseThrillerFastestBassGuitaristHollywo111.xml,62,music_and_entertainment,12
Actorschecklist-TurboTheTrailerAndFilmComposerJermaineStegallConductsTh636.xml,19,default_category,12
Adobedreamer-ApplicationWorkspaceOverview128.xml,5,educational,40
Adobedreamer-Basics313.xml,54,educational,40
Adobedreamer-CleaningUpYourCode369.xml,6,technology,58
Adobedreamer-CodeToolbar161.xml,5,educational,40
Adobedreamer-ConstructionOfABasicWebsite690.xml,78,educational,40
Adobedreamer-CoveredInTisCourse132.xml,1,educational,43
Adobedreamer-CreatingNewPages952.xml,9,technology,56
Adobedreamer-DreamweaverViewOptions911.xml,10,educational,51
Adobedreamer-HowToCreateAnEmailLink283.xml,6,technology,10
Adobedreamer-HTMLTutorial576.xml,37,educational,40
Adobedreamer-Introduction127.xml,1,educational,50
Adobedreamer-TheBasics983.xml,12,educational,21
Adobedreamer-TheDocumentToolbar845.xml,19,web_development_and_sites,22
Adobedreamer-TheInsertBar208.xml,3,web_development_and_sites,58
Adobedreamer-ThePropertiesOfDreamweaverCS3330.xml,95,technology,17
Adobedreamer-TheStructureOfXMLCode806.xml,7,technology,47
Adobedreamer-using_mysql_admin852.xml,16,technology,47
Adobedreamer-WhatIsMySQL343.xml,2,technology,49
Adobedreamer-XMLBasics582.xml,8,technology,49
Adobefireworks-BlurDodgeAndSharpen840.xml,3,educational,4
Adobefireworks-BrushPreserve315.xml,1,educational,50
Adobefireworks-FireworksSmartWebIntergration409.xml,28,educational,47
Adobefireworks-ImageMasks896.xml,3,educational,50
Adobefireworks-ImportAndExportWithFireworksCS3111.xml,14,educational,47
Adobefireworks-WorkingWithLayersCS3Style263.xml,9,educational,47
Adventcalendar-December15th618.xml,2,educational,7
Adventcalendar-December17th902.xml,2,default_category,59
Adventcalendar-December18th499.xml,2,educational,31
Aerobroken-ABNRockUpdate11072008WS229.xml,2,music_and_entertainment,12
Aerobroken-ABNRockUpdate11212008339.xml,4,music_and_entertainment,12
Aerobroken-ABNRockUpdate12052008776.xml,2,music_and_entertainment,0
Agaelebe-14EDTEDCarlosBrando444.xml,5,conferences_and_other_events,26
Agaelebe-ResultsONDayAleksandarMandic715.xml,17,conferences_and_other_events,33
Agaelebe-RubyRailsNoMundoRealFbioKung992.xml,2,default_category,4
Agahran-ClosetCollapsePart1534.xml,1,personal_or_auto-biographical,9
Agimble-TheProfitPartnerPresentsFrazierOLeary476.xml,71,business,17
AGORANEWS3-Villaverde01175.xml,9,citizen_journalism,59
AGORAVIDEOS4-animalesNocturnosEnElESTAS405.xml,4,default_category,16
AIMTV-SeymourHershUSIsFundingAlQaedaToCounterIran937.xml,70,politics,30
AlanTaylor925-ALANANDREWTAYLORFILMMAKERSHOWREEL915.xml,14,personal_or_auto-biographical,42
AlanTaylor925-AloneShortFilm417.xml,32,movies_and_television,9
AlanTaylor925-EdinburghFestivalCavalcade544.xml,17,music_and_entertainment,9
AlanTaylor925-EdinburghFestivalFringe114.xml,39,comedy,12
AlanTaylor925-FalklandsWarRemembrance209.xml,78,educational,12
AlanTaylor925-LastVoyageOfTheQE2755.xml,17,school_and_education,23
ALAOIF-CoryDoctorowPrivacyIsItTimeForARevolution901.xml,3,conferences_and_other_events,12
Alawash-PalReveresOrBenedictArnoldsWhistleblowingInThePost911Ag621.xml,6,conferences_and_other_events,32
Albarra-12_2_29518.xml,1,default_category,51
Albarra-12_2_41158.xml,1,default_category,38
Albarra-12_2_56990.xml,1,default_category,48
Albarra-3_4637.xml,1,educational,38
Albarra-A1_4865.xml,1,default_category,4
Albarra-activity2_1946.xml,5,educational,4
Albarra-AlbarraR3_3_1to3911904.xml,1,default_category,22
Albarra-latexshort711.xml,18,default_category,56
Albarra-limitCalculusMathDerivativeTangentLineLinearEquationInte958.xml,1,default_category,44
Albarra-MA123Set005Part3124.xml,3,default_category,44
Albarra-MeanValueTheorem1456.xml,3,educational,44
Albarra-MeanValueTheorem2541.xml,10,educational,44
Albarra-part12675.xml,1,default_category,47
Albarra-part5590.xml,14,default_category,47
Albarra-Problem12217124.xml,1,default_category,32
Albarra-Problem12315755.xml,2,educational,44
Albarra-Problem12322851.xml,2,educational,44
Albarra-Problem1234514.xml,2,educational,44
Albarra-QuranPart1_2ndversion977.xml,3,educational,35
Albarra-QuranPart2675.xml,14,educational,44
Albarra-QuranPart5845.xml,22,educational,54
Albarra-Review3SectionIProblem6397.xml,1,default_category,56
Albarra-Set007Problem10354.xml,1,default_category,38
Albarra-Set007Problem15207.xml,5,default_category,0
Albarra-Set007Problem2326.xml,4,default_category,54
Albarra-Set007Problem6316.xml,1,default_category,48
Albarra-Set007Problem7852.xml,2,default_category,48
Albarra-Set007Problem8407.xml,3,default_category,44
Albarra-SubtractionMadeEasy779.xml,2,default_category,56
